PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	PG	WC	SC	GA	UT	PM
J	Chen, L; Tang, XJ; Shen, CF; Chen, C; Chen, YX				Chen, Lei; Tang, Xianjin; Shen, Chaofeng; Chen, Chen; Chen, Yingxu			Photosensitized degradation of 2,4 ',5-trichlorobiphenyl (PCB 31) by dissolved organic matter	JOURNAL OF HAZARDOUS MATERIALS												The presence of dissolved organic matter (DOM) in aquatic system has an important influence on the phototransformation of organic contaminants through the production of reactive substances, such as hydroxyl radicals ((OH)-O-center dot), singlet oxygen (O-1(2)), and DOM triplet states ((DOM)-D-3*) under solar irradiation. Addition of 5 mg/L of Humic acid sodium (HA), Suwannee River NOM (SRNOM) and Nordic Reservoir NOM (NRNOM) all accelerated the photodegradation of 2,4',5-trichlorobiphenyl (PCB 31) significantly, with a pseudo-first-order rate constant of 0.0933, 0.0651 and 0.0486 in the initial 12 h, respectively. HA and SRNOM, the allochthonous DOM, showed higher reactivity in the photolysis of PCB 31. The maximum photodegradation rate was observed in 5 mg/L of DOM solution. The roles of the reactive substances were studied by the inhibitory experiments, which suggested that (OH)-O-center dot and intra-DOM O-1(2) were more important for the photolysis of PCB 31 than other reactive substances, accounting for 35.1% and 47.1% of the degradation, respectively. The main degradation products of PCB 31 detected by GC-MS were 4-chlorobenzoic acid, 2,5-dichlorobenzoic acid, hydroxy-2,5-dichloroben:zoic acid, 4-hydroxy-2',5'-dichlorobiphenyls and hydroxy-trichlorobiphenyls. The degradation pathways were accordingly proposed. Photosensitized degradation by DOM, especially the intra-DOM reactions, may be a very important mechanism for the transformation of PCBs and other hydrophobic organic contaminants in the environment. (C) 2011 Elsevier B.V. All rights reserved.				Shen, Chaofeng/I-7138-2013	Shen, Chaofeng/0000-0002-6394-7416												0304-3894					JAN 30	2012	201						1	6		10.1016/j.jhazmat.2011.10.061						WOS:000300262400001	22169245	
J	Scheibe, A; Krantz, L; Gleixner, G				Scheibe, Andrea; Krantz, Lars; Gleixner, Gerd			Simultaneous determination of the quantity and isotopic signature of dissolved organic matter from soil water using high-performance liquid chromatography/isotope ratio mass spectrometry	RAPID COMMUNICATIONS IN MASS SPECTROMETRY												We assessed the accuracy and utility of a modified high-performance liquid chromatography/isotope ratio mass spectrometry (HPLC/IRMS) system for measuring the amount and stable carbon isotope signature of dissolved organic matter (DOM) < 1 mu m. Using a range of standard compounds as well as soil solutions sampled in the field, we compared the results of the HPLC/IRMS analysis with those from other methods for determining carbon and C-13 content. The conversion efficiency of the in-line wet oxidation of the HPLC/IRMS averaged 99.3 % for a range of standard compounds. The agreement between HPLC/IRMS and other methods in the amount and isotopic signature of both standard compounds and soil water samples was excellent. For DOM concentrations below 10 mg C L-1 (250 ng C total) pre-concentration or large volume injections are recommended in order to prevent background interferences. We were able to detect large differences in the C-13 signatures of soil solution DOM sampled in 10 cm depth of plots with either C3 or C4 vegetation and in two different parent materials. These measurements also demonstrated changes in the C-13 signature that demonstrate rapid loss of plant-derived C with depth. Overall the modified HLPC/IRMS system has the advantages of rapid sample preparation, small required sample volume and high sample throughput, while showing comparable performance with other methods for measuring the amount and isotopic signature of DOM. Copyright (C) 2011 John Wiley & Sons, Ltd.																	0951-4198					JAN 30	2012	26	2					173	180		10.1002/rcm.5311						WOS:000299738500009	22173805	
J	Yang, LY; Hong, HS; Guo, WD; Chen, CTA; Pan, PI; Feng, CC				Yang, Liyang; Hong, Huasheng; Guo, Weidong; Chen, Chen-Tung Arthur; Pan, Pei-I; Feng, Chun-Chin			Absorption and fluorescence of dissolved organic matter in submarine hydrothermal vents off NE Taiwan	MARINE CHEMISTRY												The role of hydrothermal vents as either a source or a sink for chromophoric and fluorescent dissolved organic matter (CDOM and FDOM) in the oceans is unknown, since DOM absorption and fluorescence have not been reported for submarine hydrothermal vents. Water samples were collected from two shallow submarine hydrothermal vents off NE Taiwan, the white vent and the yellow vent, during two cruises in August, 2010. Absorption and excitation-emission-matrix fluorescence spectroscopy were used to characterize the optical properties of DOM from such extremely special environments. The absorption coefficients at wavelength 300 nm (a(300)) were much higher at the white vent mouth and 1 m below it (2.52 +/- 0.88 m(-1)) than in the background (0.34 +/- 0.12 m(-1)). This indicated that the white vent was a source of CDOM for seawater. Three fluorescent components were identified using parallel factor analysis: humic-like C1, tyrosine-like C3, and C2 as a combination of tryptophan-like and marine humic-like components. Both C1 and C3 (but not C2) had their highest fluorescence intensity at the white vent mouth and 1 m below it, suggesting the role of the vent as a source for both humic-like and tyrosine-like DOM. Samples from the yellow vent mouth also had a higher 0300 than the ambient seawater in our first cruise, but had fluorescence intensities of C(1-3) similar to the ambient seawater. Overall, the low humification index (HIX: 1.40 +/- 0.30) and the high autochthonous index (BIX: 1.27 +/- 0.63) indicated that the DOM likely had low humic contents and was mainly autochthonous of biological or bacterial origin in the study area. A biplot of HIX and BIX showed that DOM from the hydrothermal vents had a characteristic similar to terrestrial cave and spring waters, but was distinct from isolated humics. (C) 2011 Elsevier B.V. All rights reserved.				Chen, Chen-Tung Arthur/C-8901-2011; Guo, WD/G-4592-2010; Hong, HS/G-3347-2010; HUANG, Shuiying/C-3117-2014	Guo, WD/0000-0002-4956-9287; 												0304-4203					JAN 20	2012	128						64	71		10.1016/j.marchem.2011.10.003						WOS:000300268900007		
J	Aarnos, H; Ylostalo, P; Vahatalo, AV				Aarnos, Hanna; Ylostalo, Pasi; Vahatalo, Anssi V.			Seasonal phototransformation of dissolved organic matter to ammonium, dissolved inorganic carbon, and labile substrates supporting bacterial biomass across the Baltic Sea	JOURNAL OF GEOPHYSICAL RESEARCH-BIOGEOSCIENCES												We studied the photochemical transformation of dissolved organic matter (DOM) to dissolved inorganic carbon (DIC), ammonium (NH(4)(+)), and labile organic substrates supporting bacterial carbon biomass along a salinity gradient throughout the Baltic Sea during summer, autumn, and spring. The photoproduced DIC, NH(4)(+), and labile DOM supporting bacterial biomass were related to the number of photons absorbed during the irradiations of biologically recalcitrant DOM to determine apparent quantum yields. The apparent quantum yields for the photoproduction of DIC and NH(4)(+) lacked seasonal variation, but behaved differently along the salinity gradient; the photoproduction of DIC decreased, while photoammonification increased with increasing salinity. The apparent quantum yield for the photoproduction of labile DOM supporting bacterial biomass was highest in summer and unaffected by salinity. The annual photoammonification rate over the entire Baltic Sea ranged from 0.038 to 0.049 Tg N, equivalent to 13%-23% of the annual atmospheric deposition of inorganic N. The annual phototransformation of dissolved organic carbon (DOC), including the direct photomineralization and indirect bacterial mineralization of photoproduced labile DOM (total of 2.71-3.94 Tg C), exceeded the annual river loading of photoreactive DOC, assuming that half of the total river DOC input to the Baltic Sea is photoreactive. As the annual photomineralization of DOC exceeded the annual terrestrial input of photoreactive DOC to the Baltic Sea, the photochemical transformation is a major sink for terrestrial DOC in such coastal systems.																	0148-0227					JAN 19	2012	117								G01004	10.1029/2010JG001633						WOS:000299388700001		
J	Grannas, AM; Cory, RM; Miller, PL; Chin, YP; McKnight, DM				Grannas, Amanda M.; Cory, Rose M.; Miller, Penney L.; Chin, Yu-Ping; McKnight, Diane M.			The role of dissolved organic matter in arctic surface waters in the photolysis of hexachlorobenzene and lindane	JOURNAL OF GEOPHYSICAL RESEARCH-BIOGEOSCIENCES												Terrestrially derived dissolved organic matter (DOM) can impact the fate of persistent organic pollutants (POPs) that are transported to the Arctic via global distillation. Interactions between DOM and POPs through hydrophobic binding processes may influence their photofate in arctic surface waters. We examined the DOM-mediated photodegradation of gamma-hexachlorocyclohexane (lindane) and hexachlorobenzene (HCB) in arctic surface waters. These two halogenated organic compounds are commonly detected in the Arctic. We examined how different sources of DOM affect the indirect photolysis of these compounds. We conducted our study using DOM from arctic streams and lakes near the Toolik Lake Long-term Ecological Research Site. HCB or lindane was irradiated in the presence and absence of DOM from these sources, both at the surface of an arctic lake and at 10 cm depth, to investigate the indirect phototransformation of these two compounds and the depth dependence of the observed chemistry. In both artificial and natural sunlight, two of four DOM sources studied stimulated the photodegradation of HCB but not of lindane, suggesting that the indirect phototransformation is a selective process depending on the interactions between DOM and POPs. Through solubility studies, we found that HCB readily partitions to isolated Toolik Lake DOM, while lindane shows no affinity for DOM, findings that corroborate results previously reported in the literature. We demonstrate for the first time DOM's role as a sensitizer for photodegradation of some POPs under field conditions, thus confirming that this process may be an important control on the fate of POPs exhibiting a strong affinity for DOM.				Cory, Rose/C-4198-2016; 	Cory, Rose/0000-0001-9867-7084; MCKNIGHT, DIANE/0000-0002-4171-1533												0148-0227					JAN 18	2012	117								G01003	10.1029/2010JG001518						WOS:000299388500001		
J	Lu, SB; Chen, CR; Zhou, XQ; Xu, ZH; Bacon, G; Rui, YC; Guo, XM				Lu, Shunbao; Chen, Chengrong; Zhou, Xiaoqi; Xu, Zhihong; Bacon, Gary; Rui, Yichao; Guo, Xiaomin			Responses of soil dissolved organic matter to long-term plantations of three coniferous tree species	GEODERMA												Tree species have significant effects on the availability and dynamics of soil organic matter. In the present study, the pool sizes of soil dissolved organic matter (DOM), potential mineralizable N (PMN) and bioavailable carbon (C) (measured as cumulative CO2 evolution over 63 days) were compared in soils under three coniferous species - 73 year old slash (Pinus elliottii), hoop (Araucaria cunninghamii) and kauri (Agathis robusta) pines. Results have shown that dissolved organic N (DON) in hot water extracts was 1.5-1.7 times lower in soils under slash pine than under hoop and kauri pines, while soil dissolved organic C (DOC) in hot water extracts tended to be higher under slash pine than hoop and kauri pines but this was not statistically significant. This has led to the higher DOC:DON ratio in soils under slash pine (32) than under hoop and kauri pines (17). Soil DOC and DON in 2 M KCl extracts were not significantly different among the three tree species. The DOC:DON ratio (hot water extracts) was positively and significantly correlated with soil C:N (R-2 = 0.886, P<0.01) and surface litter C:N ratios (R-2 = 0.768, P<0.01), indicating that DOM was mainly derived from litter materials and soil organic matter through dissolution and decomposition. Soil pH was lower under slash pine (4.5) than under hoop (6.0) and kauri (6.2) pines, and negatively correlated with soil total C. C:N ratio, DOC and DOC:DON ratio (hot water extracts), indicating the soil acidity under slash pine favored the accumulation of soil C. Moreover, the amounts of dissolved inorganic N, PMN and bio-available C were also significantly lower in soils under slash pine than under hoop and kauri pines. It is concluded that changes in the quantity and quality of surface litters and soil pH induced by different tree species largely determined the size and quality of soil DOM, and plantations of hoop and kauri pine trees may be better in maintaining long-term soil N fertility than slash pine plantations. (C) 2011 Elsevier B.V. All rights reserved.				Xu, Zhihong/B-3223-2009; Chen, Chengrong/B-3814-2009	Chen, Chengrong/0000-0001-6377-4001												0016-7061					JAN 15	2012	170						136	143		10.1016/j.geoderma.2011.11.023						WOS:000300743100016		
J	Lang, SQ; Bernasconi, SM; Fruh-Green, GL				Lang, Susan Q.; Bernasconi, Stefano M.; Frueh-Green, Gretchen L.			Stable isotope analysis of organic carbon in small (mu g C) samples and dissolved organic matter using a GasBench preparation device	RAPID COMMUNICATIONS IN MASS SPECTROMETRY												The stable isotopes of organic matter can provide valuable information on carbon cycling dynamics, microbial metabolisms, and past climates. Since bulk measurements may mask dynamic changes to critical portions of the organic pool, researchers are increasingly isolating individual compounds for isotopic analysis. The amount of carbon isolated is frequently small, requiring specialized equipment for its analysis. We present a simple and accurate method to measure the delta(13)C values of mu g-amounts of organic compounds and dissolved organic matter in freshwaters using wet oxidation and a GasBench II preparation device. Samples containing 3 mu g C can be analyzed with a precision of <0.4 parts per thousand. For samples containing 1.2 mu g C, the precision is <0.8 parts per thousand. The blank is estimated to be similar to 0.2 mu g C. The accuracy of the method is demonstrated for a wide range of compounds including those that are difficult to oxidize such as humic acid and phthalic acid. The delta(13)C values of DOC from river and riparian ground water determined by this method are comparable with those determined with an elemental analyzer on freeze-dried samples of DOC. The low detection limit and the ease with which it can be combined with isolation techniques such as liquid chromatography make this technique attractive for the off-line analysis of organic compounds, and open new possibilities for the development of methodologies for compound-specific carbon isotope analysis of complex mixtures separated by HPLC. Copyright (C) 2011 John Wiley & Sons, Ltd.				Bernasconi, Stefano/E-5394-2010	Bernasconi, Stefano/0000-0001-7672-8856												0951-4198					JAN 15	2012	26	1					9	16		10.1002/rcm.5287						WOS:000298917700002	22215572	
J	Joo, S; Foldenyi, R				Joo, Szilvia; Foldenyi, Rita			Removal of dissolved organic matter (DOM) from water with activated carbon and effective microorganisms	WATER SCIENCE AND TECHNOLOGY-WATER SUPPLY												Humic substances (HS) cause problems in water purification because of disinfection by-product (DBP) formation during chlorination. The efficiency of activated carbon (AC) adsorption as a method in drinking water treatment has been investigated in removing HS at different pH values (pH = 5; 6; 7; 8) in static equilibrium experiments. The degradation of HS was studied with an EM (effective microorganisms) bacteria community, and solutions of fulvic acid, sodium humate furthermore extracts of sandy soil were investigated. EM products are widely used but their effect on HS has not been investigated before. The combination of EM and AC methods in the case of fulvic acid resulted in higher performance than any of these methods alone. Humic substances were analyzed using a UV-VIS spectrophotometer and by total organic carbon (TOC) measurements. The carbon/nitrogen ratio was also determined, which enabled conclusions to be made for the nutrient supply. According to these results the degradation was efficient, especially in fulvic acid solutions.																	1606-9749						2012	12	1					65	71		10.2166/ws.2011.119						WOS:000327748300008		
J	Qiu, Y; Shi, HC; Jing, H; Liu, R; Cai, Q; Takemura, M; Haraguchi, S				Qiu, Yong; Shi, Hanchang; Jing, He; Liu, Rui; Cai, Qiang; Takemura, Minoru; Haraguchi, Satoshi			Characterization and variations of dissolved organic matter in the Lake Taihu area of China	WATER SCIENCE AND TECHNOLOGY-WATER SUPPLY												Lake Taihu in China is a eutrophicated lake surrounded by industrial and urbanized zones, thus its water quality often suffers from organic and nutrient contaminants. In this paper, a 1 year water quality survey was conducted around the lake and statistical analysis tools were used to characterize the variations of organic pollutants. Analysis of variance (ANOVA), cluster analysis and principal component analysis (PCA) confirm the seasonal and spatial variations of surface water quality in Lake Taihu. Surface water quality is better during the wet season and worse downstream during the dry season. The dissolved organic matter was further analyzed using a parallel factor analysis (PARAFAC) model with three-dimensional excitation-emission fluorescence matrices. Four components were extracted from the fluorescence data, namely, two autochthonous biodegradation products (Cl: amino acids, C4: protein-like materials) and two humic-like substances (C2: from microbial processing, C3: terrestrial). Cl and C4 were dominant in the chromophoric dissolved organic matter (CDOM) fluorophores; this result is similar to those of other inland water bodies in China. The CDOM fluorophores showed similar seasonal and spatial variations with common water quality indices, with the exception of the seasonal responses of C2 in winter. Bivariance correlations between the organic and nutrient concentrations and the fluorescence intensities of the CDOM fluorophores imply possible common sources of the different contaminants. This paper exemplifies advanced statistical methods as a useful tool in understanding the behavior of contaminants in inland fresh water systems.																	1606-9749						2012	12	4					439	450		10.2166/ws.2012.007						WOS:000327748900004		
J	Phetrak, A; Lohwacharin, J; Watanabe, N; Murakami, M; Sakai, H; Oguma, K; Takizawa, S				Phetrak, A.; Lohwacharin, J.; Watanabe, N.; Murakami, M.; Sakai, H.; Oguma, K.; Takizawa, S.			Competitive removal of dissolved organic matter (DOM) and inorganic anions by anion exchange resins (AERs)	WATER SCIENCE AND TECHNOLOGY-WATER SUPPLY												Four strong-base anion exchange resins (AERs) with different properties were selected to investigate dissolved organic matter (DOM) removal from river water containing inorganic anions. Rapid sand-filtered water was obtained from a water treatment plant in Tokyo, Japan, and then concentrated by an ultrafiltration membrane for use in ion exchange experiments to simulate high dissolved organic carbon (DOC) and sulfate conditions. AERs removed 23-50% of DOC and 70-80% of UV254 within 30 min despite high sulfate concentration (121 mg/L). Although the materials and structure of the AERs did not affect the reduction of UV254, DOC removal was affected. The highest DOC reduction was achieved by a macroporous polyacrylic AER (Purolite), while the macroporous polystyrene IRA 910 had the lowest DOC removal. A pseudo-second-order kinetic model showed that the rate constants and the initial sorption rates of polyacrylic resins were higher than those by polystyrene resins, suggesting that more hydrophilic structure of AERs exhibited faster DOC removal. Aromatic DOM with a molecular weight (MW) of 800-3,000 Da was almost completely removed by AERs, whereas only half of aromatic DOMs smaller than 800 Da were removed by AERs. Adsorbed DOC comprised less than 6% of all exchanged anions, whereas the adsorbed sulfate was about 90% due to comparatively high concentration of sulfate in the water sample.																	1606-9749						2012	12	5					630	636		10.2166/ws.2012.037						WOS:000327749000011		
S	Gilmore, A; Hurteaux, R; FitzGerald, S; Knowles, A		Hernandez, S; Brebbia, CA		Gilmore, A.; Hurteaux, R.; FitzGerald, S.; Knowles, A.			Moving towards a technical specification for fluorescence excitation-emission mapping and absorbance analysis of colored dissolved organic matter	DESIGN AND NATURE VI: COMPARING DESIGN IN NATURE WITH SCIENCE AND ENGINEERING	WIT Transactions on Ecology and the Environment				6th International Conference on Comparing Design in Nature with Science and Engineering	JUN 11-13, 2012	La Coruna, SPAIN	Wessex Inst Technol, Univ A Coruna, WIT Transact Ecol & Environm, Int Journal Design & Nat & Ecodynam				Colored Dissolved Organic Matter (CDOM) measurements with fluorescence and absorbance are important for a variety of natural water sources. Uncertainties have been propagated regarding CDOM spectral data from different instruments, sampling conditions and analysis algorithms. Recent efforts have thus focused on standardizing sample preparation, spectroscopic evaluation, and mathematical analysis to minimize interlaboratory variation The practical significance of simultaneous acquisition of the corrected absorbance spectrum and fluorescence excitation-emission map is discussed as a means to provide the least ambiguity. Variation can be caused by different light-exposure history (especially UV) in separate instruments, dissolved-oxygen content from temperature changes, and oxidation kinetics. Concentration changes in CDOM can be associated with optical anomalies, including self-quenching and -absorption, which systematically alter the fluorescence spectrum. Monitoring the absorbance and fluorescence simultaneously avoids these sampling variations and facilitates spectral correction. The proposed method(s) described are discussed regarding their potential as the basis for an international technical specification of the instrument and sampling conditions for CDOM analysis and reporting.																	1743-3541		978-1-84564-592-2				2012	160						295	306		10.2495/DN120261						WOS:000325721700026		
S	Tian, YQ; Yu, Q; Zhu, WN			IEEE	Tian, Yong Q.; Yu, Qian; Zhu, Weining			ESTIMATING OF CHROMOPHORIC DISSOLVED ORGANIC MATTER (CDOM) WITH IN-SITU AND SATELLITE HYPERSPECTRAL REMOTE SENSING TECHNOLOGY	2012 IEEE INTERNATIONAL GEOSCIENCE AND REMOTE SENSING SYMPOSIUM (IGARSS)	IEEE International Symposium on Geoscience and Remote Sensing IGARSS				IEEE International Geoscience and Remote Sensing Symposium (IGARSS)	JUL 22-27, 2012	Munich, GERMANY	IEEE, IEEE Geosci & Remote Sensing Soc, DLR, ESA				The influence of land surface characteristics and climate conditions on the source, quantity, quality, and timing of dissolved organic carbon (DOC) fluxes to coastal waters is not well understood. The significant correlation between DOC and chromophoric dissolved organic matter (CDOM) leads to an increasing need of CDOM monitoring for understanding the DOC land-water dynamics. This study is to report the results of using hyperspectral in-situ data and satellite images to estimate riverine CDOM from rivers to oceans and Great Lakes. A major research goal is to demonstrate that advancement of hyperspectral and high spatial resolution remote sensing technology is vital to the study of interactive processes between terrestrial ecosystems and aquatic environments. Our research results confirm that hyperspectral remote sensing is effective in extracting riverine CDOM loading.				Tian, Yong/A-6793-2010; Zhu, Weining/C-9978-2013													2153-6996		978-1-4673-1159-5				2012							2040	2042		10.1109/IGARSS.2012.6350975						WOS:000313189402059		
J	Miller, CL; Liang, LY; Gu, BH				Miller, Carrie L.; Liang, Liyuan; Gu, Baohua			Competitive ligand exchange reveals time dependant changes in the reactivity of Hg-dissolved organic matter complexes	ENVIRONMENTAL CHEMISTRY												Mercury interactions with dissolved organic matter (DOM) are important in aquatic environments but the kinetics of Hg binding to and repartitioning within the DOM remain poorly understood. We examined changes in Hg-DOM complexes using glutathione (GSH) titrations, coupled with stannous-reducible Hg measurements during Hg equilibration with DOM. In laboratory prepared DOM solutions and in water from a Hg-contaminated creek, a fraction of the Hg present as Hg-DOM complexes did not react to GSH addition. This unreactive Hg fraction increased with time from 13% at 1 h to 74% after 48 h of equilibration with a Suwannee River DOM. In East Fork Poplar Creek water in Oak Ridge, Tennessee, similar to 58% of the DOM-complexed Hg was unreactive with GSH 1 h after the sample was collected. This time-dependent increase in unreactive Hg suggests that Hg forms stronger complexes with DOM over time. Alternatively the DOM-complexed Hg may become more sterically protected from the ligand exchange reactions, as the binding environment changes within the DOM over time. These results have important implications to understanding Hg transformations in the natural environment, particularly in contaminated aquatic systems due to non-equilibrium interactions between Hg and DOM.				Miller, Carrie/B-8943-2012; Liang, Liyuan/O-7213-2014; Gu, Baohua/B-9511-2012	Liang, Liyuan/0000-0003-1338-0324; Gu, Baohua/0000-0002-7299-2956												1448-2517						2012	9	6					495	501		10.1071/EN12096						WOS:000314458800001		
J	Deutsch, B; Alling, V; Humborg, C; Korth, F; Morth, CM				Deutsch, B.; Alling, V.; Humborg, C.; Korth, F.; Morth, C. M.			Tracing inputs of terrestrial high molecular weight dissolved organic matter within the Baltic Sea ecosystem	BIOGEOSCIENCES												To test the hypothesis whether high molecular weight dissolved organic matter (HMW-DOM) in a high latitude marginal sea is dominated by terrestrial derived matter, 10 stations were sampled along the salinity gradient of the central and northern Baltic Sea and were analyzed for concentrations of dissolved organic carbon as well as delta C-13 values of HMW-DOM. Different end-member-mixing models were applied to quantify the influence of terrestrial DOM and to test for conservative versus non-conservative behavior of the terrestrial DOM in the different Baltic Sea basins. The share of terrestrial DOM to the total HMW-DOM was calculated for each station, ranging from 43 to 83 %. This shows the high influence of terrestrial DOM inputs for the Baltic Sea ecosystem. The data also suggest that terrestrial DOM reaching the open Baltic Sea is not subject to substantial removal any more. However compared to riverine DOM concentrations, our results indicate that substantial amounts of HMW-DOM (> 50 %) seem to be removed near the coastline during estuarine mixing. A budget approach yielded residence times for terrestrial DOM of 2.8, 3.0, and 4.5 yr for the Bothnian Bay, the Bothnian Sea and the Baltic Proper.				Humborg, Christoph/C-4756-2015	Humborg, Christoph/0000-0002-0649-5599												1726-4170						2012	9	11					4465	4475		10.5194/bg-9-4465-2012						WOS:000312667300020		
J	Shen, Y; Fichot, CG; Benner, R				Shen, Y.; Fichot, C. G.; Benner, R.			Dissolved organic matter composition and bioavailability reflect ecosystem productivity in the Western Arctic Ocean	BIOGEOSCIENCES												Dissolved organic carbon (DOC) and total dissolved amino acids (TDAA) were measured in high (Chukchi Sea) and low (Beaufort Sea) productivity regions of the western Arctic Ocean to investigate the composition and bioavailability of dissolved organic matter (DOM). Concentrations and DOC-normalized yields of TDAA in Chukchi surface waters were relatively high, indicating an accumulation of bioavailable DOM. High concentrations and yields of TDAA were also observed in the upper halocline of slope and basin waters, indicating off-shelf transport of bioavailable DOM from the Chukchi Sea. In contrast, concentrations and yields of TDAA in Beaufort surface waters were relatively low, indicting DOM was of limited bioavailability. Concentrations and yields of TDAA in the upper halocline of slope and basin waters were also low, suggesting the Beaufort is not a major source of bioavailable DOM to slope and basin waters. In shelf waters of both systems, elevated concentrations and yields of TDAA were often observed in waters with higher chlorophyll concentrations and productivity. Surface concentrations of DOC were similar (p > 0.05) in the two systems despite the contrasting productivity, but concentrations and yields of TDAA were significantly higher (p < 0.0001) in the Chukchi than in the Beaufort. Unlike bulk DOC, TDAA concentrations and yields reflect ecosystem productivity in the western Arctic. The occurrence of elevated bioavailable DOM concentrations in the Chukchi Sea implies an uncoupling between the biological production and utilization of DOM and has important implications for sustaining heterotrophic microbial growth and diversity in oligotrophic waters of the central Arctic basins.				Benner, Ronald/M-4412-2015; Shen, Yuan/B-8222-2009	Benner, Ronald/0000-0002-1238-2777; Shen, Yuan/0000-0001-6618-4226												1726-4170						2012	9	12					4993	5005		10.5194/bg-9-4993-2012						WOS:000312668100007		
J	Tong, L; Li, P; Shao, YX; Wang, YX				Tong, Lei; Li, Ping; Shao, Yixian; Wang, Yanxin			Characterization of Dissolved Organic Matter in Fractions of Piggery Wastewater	ENVIRONMENTAL FORENSICS												Piggery wastewater was fractionated using three types of separation technologies including particle size fractionation, resin adsorption, and polar diversity separation. In polar diversity fractions, alkanes were the main non-polar components while phenol-like compounds such as phthalates acid esters (PAEs), and other non-polar esters accounted for more than 50% of the aromatic components. Sterols and fatty acid methyl esters (FAMEs) accounted for more than 70% of the non-hydrocarbon components. Six hazardous pharmaceuticals, including dihydroxanthin, a-santonin, bulflomedil, zolpidem, flumazenil, and pimozide, were identified in the non-hydrocarbons fraction of the piggery wastewater.																	1527-5922						2012	13	4					339	347		10.1080/15275922.2012.729006						WOS:000311943400007		
S	Carstea, EM; Ghervase, L; Pavelescu, G; Ioja, CI		PatruStupariu, I; Patroescu, M; Ioja, CI; Rozylowicz, L		Carstea, Elfrida Mihaela; Ghervase, Luminita; Pavelescu, Gabriela; Ioja, Cristian Ioan			Correlation of dissolved organic matter fluorescence and several metals concentration in a freshwater system	2011 INTERNATIONAL CONFERENCE OF ENVIRONMENT-LANDSCAPE-EUROPEAN IDENTITY	Procedia Environmental Sciences				International Conference of Environment, Landscape, European Identity / Annual Scientific Meeting of the Faculty-of-Geography	NOV 04-06, 2011	Bucharest, ROMANIA	Univ Bucharest, Fac Geog, Dept Reg Geog & Environm, Natl Author Sci Res, Natl Univ Res Council, Intergraph Comp Serv				Dissolved organic matter (DOM) strongly influences several ecosystem processes, including the reduction of solar radiation, control of nutrient availability, modification of contaminant toxicity, and energy cycling. Using fluorescence spectroscopy, one of the most important DOM features, metal binding affinity, has been characterized, due to its direct effect on aquatic ecosystems. This paper presents the analysis of the relationship between type and concentration of metal ions and DOM fluorescence for water sampled from Arges River. The results suggest that certain competitive complexation processes occur among metal ions and that iron and chromium ions have the most significant impact on DOM fluorescence. (c) 2011 Published by Elsevier B.V. Selection and/or peer-review under responsibility of University of Bucharest, Faculty of Geography, Department of Regional Geography and Environment, Centre for Environmental Research and Impact Studies.				Carstea, Elfrida/B-5822-2011; Ghervase, Luminita/B-5186-2012; Ioja, Cristian/A-1230-2014; Carstea, Elfrida/D-8552-2014	Ghervase, Luminita/0000-0003-3402-8127; Ioja, Cristian/0000-0001-6106-5105; Carstea, Elfrida/0000-0002-9065-1602												1878-0296						2012	14						41	48		10.1016/j.proenv.2012.03.005						WOS:000312370500004		
J	Shao, LM; Zhang, CY; He, PJ; Lu, F				Shao, L. M.; Zhang, C. Y.; He, P. J.; Lu, F.			Comparison of different fluorescence spectrum analysis techniques to characterize humification levels of waste-derived dissolved organic matter	ENVIRONMENTAL TECHNOLOGY					International Conference on Solid Waste-Moving Towards Sustainable Resource Management	MAY 02-06, 2011	Hong Kong, PEOPLES R CHINA	Hong Kong Baptist Univ, Sino-Forest Appl Res Ctr Pearl River Delta Environm				In the present work, the humification level of waste-derived dissolved organic matter (DOM) at different waste biostability was investigated, by using fluorescent excitation-emission matrix (EEM) scanning. Different fluorescence spectrum analysis techniques were applied and compared. Experimental results demonstrate that parallel factor (PARAFAC) analysis was sensitive to reflect DOM humification, and the most reasonable to deconstruct DOM compositions, when compared with other spectrum analysis techniques. It suggests applying the DOM-EEM-PARAFAC pipeline for rapid estimation of waste biostability.				Lu, Fan/F-4812-2013	Lu, Fan/0000-0002-8496-3941												0959-3330						2012	33	22			SI		2569	2573		10.1080/09593330.2012.673016						WOS:000311788000014	23437656	
