/* DATA DESCRIPTION:
Citation:	Engel, Anja; Borchard, Corinna; Loginova, Alexandra; Meyer, Judith; Hauss, Helena; Kiko, Rainer (2015): Mesocosm experiment Cape Verde 2012: chromophoric and fluorescent dissolved organic matter, polysaccharidic and proteinaceous gel particles production. doi:10.1594/PANGAEA.847693
Related to:	Engel, Anja; Borchard, Corinna; Loginova, Alexandra; Meyer, Judith; Hauss, Helena; Kiko, Rainer (2015): Effects of varied nitrate and phosphate supply on polysaccharidic and proteinaceous gel particle production during tropical phytoplankton bloom experiments. Biogeosciences, 12(19), 5647-5665, doi:10.5194/bg-12-5647-2015
	Loginova, Alexandra; Borchard, Corinna; Meyer, Judith; Hauss, Helena; Kiko, Rainer; Engel, Anja (2015): Effects of nitrate and phosphate supply on chromophoric and fluorescent dissolved organic matter in the Eastern Tropical North Atlantic: a mesocosm study. Biogeosciences, 12(23), 6897-6914, doi:10.5194/bg-12-6897-2015
Project(s):	Climate - Biogeochemistry Interactions in the Tropical Ocean (SFB754) (URI: http://www.sfb754.de)
Coverage:	LATITUDE: 16.740000 * LONGITUDE: -25.156600
	DATE/TIME START: 2012-10-02T00:00:00 * DATE/TIME END: 2012-10-19T00:00:00
	MINIMUM ELEVATION: -5.0 m * MAXIMUM ELEVATION: -5.0 m
Event(s):	CapeVerde_2012_Mesocosm * LATITUDE: 16.740000 * LONGITUDE: -25.156600 * DATE/TIME START: 2012-10-01T00:00:00 * DATE/TIME END: 2012-10-12T00:00:00 * ELEVATION: -5.0 m * LOCATION: Cape Verde * DEVICE: Mesocosm experiment (Mesocosm) (URI: http://invabio.wdc-mare.org/mesocubi.jpg)
Parameter(s):	Run ID (Run ID) * PI: Engel, Anja (eMail: aengel@geomar.de)
	Sample code/label (Label) * PI: Engel, Anja (eMail: aengel@geomar.de) * COMMENT: Mesocosm ID
	Day of experiment [day] (DOE) * PI: Engel, Anja (eMail: aengel@geomar.de)
	DATE/TIME (Date/Time) * GEOCODE * PI: Engel, Anja (eMail: aengel@geomar.de)
	Treatment (Treatm) * PI: Engel, Anja (eMail: aengel@geomar.de)
	Coomassie stainable particles, abundance [1/l] (CSP abund) * PI: Engel, Anja (eMail: aengel@geomar.de)
	Coomassie stainable particles [µm**2/l] (CSP) * PI: Engel, Anja (eMail: aengel@geomar.de)
	Coomassie stainable particles, equivalent spherical diameter [µm] (CSP ESD) * PI: Engel, Anja (eMail: aengel@geomar.de)
	Slope (Slope) * PI: Engel, Anja (eMail: aengel@geomar.de) * COMMENT: Coomassie stainable particles
	Transparent exopolymer particles, abundance [1/l] (TEP abund) * PI: Engel, Anja (eMail: aengel@geomar.de)
	Transparent exopolymer particles [µm**2/l] (TEP) * PI: Engel, Anja (eMail: aengel@geomar.de)
	Transparent exopolymer particles, equivalent spherical diameter [µm] (TEP ESD) * PI: Engel, Anja (eMail: aengel@geomar.de)
	Slope (Slope) * PI: Engel, Anja (eMail: aengel@geomar.de) * COMMENT: Transparent exopolymer particles
	Carbon, organic, dissolved [µmol/l] (DOC) * PI: Engel, Anja (eMail: aengel@geomar.de)
	Nitrogen, total dissolved [µmol/l] (TDN) * PI: Engel, Anja (eMail: aengel@geomar.de)
	Nitrogen, organic, dissolved [µmol/l] (DON) * PI: Engel, Anja (eMail: aengel@geomar.de)
	Absorption coefficient, 325 nm [1/m] (ac325) * PI: Engel, Anja (eMail: aengel@geomar.de) * COMMENT: aCDOM(325)
	Absorption coefficient, 355 nm [1/m] (ac355) * PI: Engel, Anja (eMail: aengel@geomar.de) * COMMENT: aCDOM(355)
	Absorption coefficient, 375 nm [1/m] (ac375) * PI: Engel, Anja (eMail: aengel@geomar.de) * COMMENT: aCDOM(375)
	Ratio (Ratio) * PI: Engel, Anja (eMail: aengel@geomar.de) * COMMENT: Ratio of absorption coefficient at 250 nm to absorption coefficient at 365 nm, E2/E3
	Ratio (Ratio) * PI: Engel, Anja (eMail: aengel@geomar.de) * COMMENT: Ratio of absorption coefficient at 465 nm to absorption coefficient at 665 nm, E4/E6
	Spectral slope of colored dissolved organic matter absorption [1/µm] (SCDOM) * PI: Engel, Anja (eMail: aengel@geomar.de) * COMMENT: Spectral slope of colored dissolved organic matter between 275 nm and 295 nm
	Spectral slope of colored dissolved organic matter absorption [1/µm] (SCDOM) * PI: Engel, Anja (eMail: aengel@geomar.de) * COMMENT: Spectral slope of colored dissolved organic matter between 350 nm and 400 nm
	Slope ratio (SR) * PI: Engel, Anja (eMail: aengel@geomar.de)
	Spectral slope of colored dissolved organic matter absorption [1/µm] (SCDOM) * PI: Engel, Anja (eMail: aengel@geomar.de) * COMMENT: Spectral slope of colored dissolved organic matter between 350 nm and 500 nm
	Fluorescence, dissolved organic matter, component [RU] (FDOM Comp) * PI: Engel, Anja (eMail: aengel@geomar.de) * COMMENT: Component 1
	Fluorescence, dissolved organic matter, component [RU] (FDOM Comp) * PI: Engel, Anja (eMail: aengel@geomar.de) * COMMENT: Component 2
	Fluorescence, dissolved organic matter, component [RU] (FDOM Comp) * PI: Engel, Anja (eMail: aengel@geomar.de) * COMMENT: Component3
License:	Creative Commons Attribution 3.0 Unported (CC-BY)
Size:	6236 data points
*/
Run ID	Label	DOE [day]	Date/Time	Treatm	CSP abund [1/l]	CSP [µm**2/l]	CSP ESD [µm]	Slope (Coomassie stainable particles)	TEP abund [1/l]	TEP [µm**2/l]	TEP ESD [µm]	Slope (Transparent exopolymer particles)	DOC [µmol/l]	TDN [µmol/l]	DON [µmol/l]	ac325 [1/m]	ac355 [1/m]	ac375 [1/m]	Ratio (Ratio of absorption coefficie...)	Ratio (Ratio of absorption coefficie...)	SCDOM [1/µm] (Spectral slope of colored dis...)	SCDOM [1/µm] (Spectral slope of colored dis...)	SR	SCDOM [1/µm] (Spectral slope of colored dis...)	FDOM Comp [RU] (Component 1)	FDOM Comp [RU] (Component 2)	FDOM Comp [RU] (Component3)
1	9	2	2012-10-03	1200_0175	1214760.67500	9671479.194	2.033227755	-1.431371833	4901120.618	26963568.73	1.647735951	-1.937510919	78.6	18.1	7.550600000	0.319726032	0.245952009	0.197683476	6.037492442	0.770199667	-31.9443	-6.8998	4.629736267	-24.540599000	0.012488806	0.020426456	0.118645470
1	9	3	2012-10-04	1200_0175									91.8	17.0	6.648074630	0.163102840	0.084444539	0.034188297	16.340625900	-0.164860551	-43.4888	-37.8855	1.147900226	-24.232418000	0.010887643	0.023597157	0.024313062
1	9	4	2012-10-05	1200_0175									91.5	14.9	6.042977200	0.186735612	0.097527575	0.045100591	14.311515040	0.030735450	-41.5054	-30.8237	1.346539322	-23.665421000			
1	9	5	2012-10-06	1200_0175	5593889.70600	50797023.470	2.332741979	-1.315176695	107926660.200	478901574.80	1.962418561	-1.500049180	88.5	12.4	8.133510900	0.230712472	0.127422971	0.064072310	12.917379780	0.064522366	-40.6617	-26.7995	1.517255034	-22.480185000	0.018127559	0.032203768	0.072875447
1	9	6	2012-10-07	1200_0175	5111979.17000	53223813.100	2.514137271	-1.117705233	69488304.350	414518242.00	1.814034735	-1.479216667	108.6	10.0	9.606122570	0.285683086	0.160800120	0.092009663	11.492285490	0.281901329	-39.9835	-23.4699	1.703606249	-21.111269000	0.027762212	0.047226505	0.075566059
1	9	7	2012-10-08	1200_0175	5080396.54000	66456157.960	2.607660886	-0.898984227	66043043.390	668493308.40	2.294102674	-1.302010047	122.2	9.6	9.572797900	0.417317972	0.245891246	0.155783075	9.237069659	0.782708205	-33.1035	-19.1867	1.725335360	-19.216743000	0.020561547	0.055243977	0.012785415
1	9	8	2012-10-09	1200_0175	10142339.28000	101303478.700	2.296295828	-1.149870084	106736527.600	576194900.40	2.029306176	-1.508552766	148.7	12.2	12.200000000	0.440476928	0.258348291	0.158303931	8.880930675	0.779845990	-31.5894	-19.3482	1.632681998	-19.244336000	0.019793303	0.074173737	0.016436417
1	10	1	2012-10-02	1200_0075	455551.89370	10426199.420	2.215773615	-0.250295149	8134112.227	50144740.05	1.917396772	-1.624925225	89.8	8.8	8.800000000	0.111566779	0.051715183	0.008611023	19.348703320	-0.313363962	-52.6601	-79.7142	0.596665311	-28.203238000			
1	10	2	2012-10-03	1200_0075	1302921.20000	7865989.113	1.966807896	-1.517193088	8233075.869	50616689.05	1.908464575	-1.700707454	100.7	19.8	8.980300000	0.126925640	0.052025013	0.003998575	24.286030120	7.943080407	-44.4482	-39.7391	0.190098133	-23.699573000	0.011040137	0.037448128	0.067048426
1	10	3	2012-10-04	1200_0075									95.4	16.6	6.112816220	0.193515656	0.105797530	0.052559402	14.455253800	0.190447750	-40.9986	-27.3530	1.498871477	-23.610496000	0.015725401	0.096346121	-0.004069990
1	10	4	2012-10-05	1200_0075									91.4	14.9	6.038899900	0.166702288	0.086594963	0.037151082	15.126303820	-0.099455626	-42.4924	-38.5858	1.101243855	-23.945957000			
1	10	5	2012-10-06	1200_0075	4030457.71500	53205783.830	2.783993005	-1.018891668	49250724.320	457176456.80	2.161785761	-1.309702298	89.7	10.6	7.599343500	0.252798422	0.132891668	0.068928860	12.239602520	0.189387069	-39.6584	-24.9640	1.588626772	-20.992945000	0.016060736	0.026694412	0.061023009
1	10	6	2012-10-07	1200_0075	4991254.79700	57075769.800	2.179486981	-1.453909301	117863069.700	439355399.80	1.869176303	-1.559371334	114.0	9.4	9.383256800	0.315354797	0.183375467	0.108819016	10.159781460	0.449793039	-34.9324	-21.0529	1.659268630	-20.101432000	0.020735476	0.056402720	0.009118439
1	10	7	2012-10-08	1200_0075	5551289.88000	51813862.680	2.255926602	-1.448174368	69557529.070	560037987.00	2.238369205	-1.356729430	116.4	8.6	8.560004900	0.410882791	0.239608235	0.154194847	9.265502996	0.717386322	-32.4094	-18.6879	1.734244301	-19.756430000	0.027028657	0.056678439	0.046183417
1	10	8	2012-10-09	1200_0075	5336729.97800	60741215.340	2.469756649	-1.185222793	96653681.160	647714574.80	2.115337423	-1.429471680	114.0	13.5	13.497024690	0.465269656	0.270078197	0.163871069	8.687414677	0.785016393	-31.0610	-19.8992	1.560918476	-18.693391000	0.022087351	0.051670318	0.025955322
1	11	1	2012-10-02	1200_0175	656569.82470	11879370.550	2.184090268	-0.151544818	6865871.632	36708595.80	1.783496889	-1.784455728	105.3	9.4	9.400000000	0.135893229	0.066915938	0.020018141	18.005141190	-0.181599485	-48.4614	-49.6184	0.976681588	-25.945734000			
1	11	2	2012-10-03	1200_0175	1851713.66000	13759279.470	2.024779714	-1.478621833	6964835.275	37180544.81	1.957341225	-1.701255851	80.3	18.5	7.682500000	0.086081949	0.010094556	-0.036877046	72.312307790	5.353534332	-53.5436	52.1718	-0.719053600	-26.073630000	0.012517767	0.084711309	0.010573079
1	11	3	2012-10-04	1200_0175									95.5	17.4	6.838076340	0.160348633	0.079220406	0.029340115	17.344712320	-0.184715034	-47.2708	-41.2325	1.146444779	-24.305974000	0.010929237	0.025384481	0.022045797
1	11	4	2012-10-05	1200_0175									97.0	16.7	7.435409500	0.192152756	0.099882001	0.045898860	14.378964270	0.022354117	-40.6347	-31.0699	1.307847105	-23.980932000			
1	11	5	2012-10-06	1200_0175	7643065.30100	74628836.270	2.42637667	-1.207970112	64347037.800	627622321.40	2.269750168	-1.269639503	90.9	11.5	7.539500700	0.187190405	0.095654384	0.042416867	13.129852750	-0.176311993	-40.0995	-34.2571	1.170546405	-23.405171000	0.018306247	0.028295022	0.119079702
1	11	6	2012-10-07	1200_0175	6154842.88900	53210268.520	2.238892554	-1.346343987	97811863.940	442487498.80	1.887931218	-1.521136774	117.3	8.5	8.486681000	0.355967142	0.204684853	0.125434841	9.530707460	0.497838209	-34.5869	-20.3216	1.701977481	-19.457030000	0.018187297	0.046412710	0.091889490
1	11	7	2012-10-08	1200_0175	6049358.97100	54726245.260	2.300124637	-1.230166141	52062312.860	626389647.50	2.339328706	-1.214201393	117.6	9.5	9.422381600	0.419272159	0.245760470	0.156552834	8.997201966	0.657936786	-31.4534	-18.3980	1.709605241	-19.367840000	0.023330575	0.050551117	0.038974366
1	11	8	2012-10-09	1200_0175	4528894.04600	69618758.330	2.450726076	-1.366089834	70462775.380	793204702.30	2.154829218	-1.373058083	120.8	15.4	15.264162000	0.480721434	0.283936723	0.185341354	8.425246169	0.921714733	-29.9768	-17.8390	1.680411165	-19.744349000	0.027655802	0.081741751	0.038434951
1	12	1	2012-10-02	1200_0175	68349.90006	6649218.744	2.162032303	0.780529557	8743222.690	41587862.67	1.764214618	-1.803060820	94.7	10.4	10.400000000	0.126669741	0.058533935	0.015497733	17.102832750	-0.273552464	-46.2721	-85.2292	0.504957603	-25.395750000			
1	12	2	2012-10-03	1200_0175	1927389.66800	16456678.780	1.953471539	-1.539419286	8842186.333	42059811.67	1.817844312	-1.887755932	84.3	20.3	9.230200000	0.185475004	0.107569641	0.056489718	13.337324310	0.285903117	-42.1951	-23.4760	1.797369512	-24.992585000	0.012326250	0.035141117	0.066831455
1	12	3	2012-10-04	1200_0175									106.9	17.3	6.072481900	0.084435178	0.015077553	-0.033617887	72.004281060	-1.726744516	-54.3687	50.5048	-0.519306368	-26.127926000	0.013817898	0.043325236	0.028236930
1	12	4	2012-10-05	1200_0175									103.0	18.9	0.150216900	0.172189472	0.083314174	0.031812204	18.012792530	-0.107957548	-43.4484	-37.9037	1.146283371	-25.386240000			
1	12	5	2012-10-06	1200_0175	6120375.46400	52687037.340	2.389234687	-1.278311350	31412047.000	166466319.30	1.826861487	-1.605218565	129.4	19.3	9.961381700	0.197177609	0.098215894	0.038991955	14.268728380	-0.138986083	-41.0114	-41.5162	0.987840929	-24.636438000	0.021923587	0.067397453	0.024031922
1	12	6	2012-10-07	1200_0175	7405069.42300	54994776.690	2.282635376	-1.390144514	61687211.140	274252338.90	1.619507379	-1.719172251	117.5	12.2	8.368904400	0.282087223	0.146946376	0.077676641	13.298860910	0.154178911	-40.1576	-27.7062	1.449410797	-22.026698000	0.027024963	0.071991103	0.139944340
1	12	7	2012-10-08	1200_0175	5038667.42800	51308484.210	2.345324752	-1.192126456	49911021.630	371786963.10	2.078300642	-1.436071275	118.3	10.2	10.162427600	0.441742864	0.255758863	0.161792145	9.251524627	0.905605814	-33.7711	-18.5055	1.824927285	-19.698142000	0.033117528	0.090434059	0.073655501
1	12	8	2012-10-09	1200_0175	6926404.81300	89614137.840	2.756256357	-0.895675188	92486885.640	558947655.10	2.156195555	-1.408912487	125.2	15.0	14.064418000	0.500167057	0.285373984	0.180902406	8.868810852	0.825484086	-31.3567	-18.9246	1.656927121	-19.494812000	0.034149395	0.112379668	0.039662321
1	13	1	2012-10-02	1200_0025	744431.96660	8161649.890	1.939699776	-0.803710585	5137772.807	27931960.24	1.843399034	-1.696265384	93.4	8.7	8.700000000	0.116972437	0.057202606	0.014868551	17.858342300	-0.190900869	-48.3573	-79.4581	0.601078588	-26.445418000			
1	13	2	2012-10-03	1200_0025	1260688.61300	8963072.703	2.012841349	-1.432461245	5236736.450	28403909.25	2.065796966	-1.661607143	89.9	19.1	7.944500000	0.336544295	0.214871744	0.143818730	8.854781740	0.566642163	-33.2407	-15.3281	2.168613731	-20.499946000	0.013457515	0.027169206	0.155658327
1	13	3	2012-10-04	1200_0025									97.5	17.6	6.554850100	0.168077988	0.073902775	0.004794639	22.708969640	1.417420636	-41.6083	-42.8887	0.193061067	-19.752281000	0.012042765	0.025874106	0.016285817
1	13	4	2012-10-05	1200_0025									97.2	16.8	7.377304500	0.184041799	0.098091372	0.050319704	13.948410480	0.143128148	-41.0228	-27.6783	1.482130517	-24.022975000			
1	13	5	2012-10-06	1200_0025	6259129.94600	57763715.290	2.33244537	-1.297331946	44149395.100	320524813.50	1.988889359	-1.474122663	98.9	14.2	8.628872700	0.219866331	0.109858629	0.050154799	11.804519440	-0.101448025	-38.6340	-33.4912	1.153557548	-21.247045000	0.016970514	0.037083422	0.010453580
1	13	6	2012-10-07	1200_0025	5583239.75000	55650884.960	2.474345171	-1.147599200	68702870.050	415024604.80	1.899850435	-1.482492644	99.5	14.1	9.484040000	0.318457454	0.180418557	0.105096878	10.127732710	0.411728157	-34.5216	-21.7122	1.589963989	-20.264447000	0.020095913	0.031833041	0.024142245
1	13	7	2012-10-08	1200_0025	3535785.59300	40695033.750	2.384990807	-1.056269766	35248693.870	412149044.60	2.240438697	-1.221679444	117.3	12.9	9.168919000	0.335209630	0.188430003	0.110606937	10.689417080	0.445395630	-34.5031	-21.8645	1.578039199	-20.071590000	0.023872278	0.044818001	0.018036167
1	13	8	2012-10-09	1200_0025	9694122.99900	72947283.640	2.228548058	-1.419477347	68314146.640	771698153.30	2.235662280	-1.304867134	114.1	14.9	13.812572000	0.399344817	0.232054656	0.143618698	9.319347167	0.662689134	-33.1270	-19.6006	1.690101706	-19.585444000	0.026620395	0.063434980	0.010814720
1	14	1	2012-10-02	1200_0025	946614.73650	14945566.910	2.167189542	-0.822672296	5040153.779	29504663.29	1.924014281	-1.670941423	101.3	11.1	11.100000000	0.102386770	0.042616940	0.004121218	20.762911100	-0.315158563	-50.4532	-62.0047	0.365408076	-27.532948000			
1	14	2	2012-10-03	1200_0025	1694008.72200	11833315.880	1.960182329	-1.546104219	5139117.422	29976612.30	1.772738856	-1.776606549	93.0	20.1	8.917700000	0.150979176	0.076557856	0.032370558	17.962934680	-0.051692552	-45.2098	-39.5515	1.143059064	-26.275624000	0.010989275	0.023393373	0.101856228
1	14	3	2012-10-04	1200_0025									98.4	18.1	7.091133300	0.217733922	0.135568475	0.078041409	11.846828920	0.302619963	-39.7653	-21.6658	1.835394091	-21.864706000	0.009985840	0.028762213	0.026067855
1	14	4	2012-10-05	1200_0025									97.0	15.9	6.085921900	0.184358258	0.101313146	0.050845189	13.612385990	0.047989485	-40.1722	-28.5845	1.405387130	-23.865635000			
1	14	5	2012-10-06	1200_0025	6551809.13300	69066322.260	2.356192238	-1.270730980	65566457.830	366474328.10	1.862685116	-1.639461237	97.5	14.6	8.604873000	0.224034454	0.125914224	0.065945878	12.587792190	0.115042542	-38.9321	-26.1427	1.489213439	-22.617664000	0.015693976	0.030287535	0.038622850
1	14	6	2012-10-07	1200_0025	3338761.39500	39486524.600	2.577803633	-0.959395893	58492224.160	420100091.90	1.870124744	-1.461304015	98.4	12.7	7.877502000	0.258990770	0.141645940	0.080887884	12.295295200	0.223392162	-41.0238	-23.7955	1.724015180	-22.215855000	0.017382440	0.034636446	0.058751645
1	14	7	2012-10-08	1200_0025	3312136.50400	44992586.780	2.514831454	-0.979056897	36151277.690	408021906.90	2.256795075	-1.207099679	112.5	11.3	7.861987000	0.306832524	0.173531359	0.099833185	11.257536570	0.419808624	-37.3074	-22.7355	1.640933267	-20.786026000			
1	14	8	2012-10-09	1200_0025	5474838.40600	45186971.500	2.2994274	-1.379167970	72180080.890	602211303.90	2.116641782	-1.388231409	113.5	14.8	13.322446200	0.370353451	0.210278209	0.125088908	9.754952382	0.587107746	-33.1746	-20.3874	1.627210980	-19.865137000	0.021399086	0.044884458	0.013657325
1	15	1	2012-10-02	1765_0110	1135817.87200	15114060.040	2.185756739	-1.025696756	6872325.783	39425513.26	1.893678720	-1.662640212	99.7	9.3	9.300000000	0.111649785	0.052138876	0.013009575	18.122002940	-0.199200147	-50.5051	-85.6568	0.531524967	-27.470014000			
1	15	2	2012-10-03	1765_0110	871904.68590	9318627.253	2.406766458	-1.104170051	6971289.426	39897462.27	1.767989556	-1.948099126	92.8	25.2	8.304200000	0.153142000	0.073359526	0.030975916	16.899768090	0.061049960	-44.7457	-32.5289	1.375565478	-28.652872000	0.009299245	0.029370172	0.063271122
1	15	3	2012-10-04	1765_0110									99.6	22.0	5.287844400	0.169736650	0.086934560	0.033571671	16.564331850	-0.085673262	-41.6441	-39.7518	1.047604250	-24.085477000	0.010660102	0.026020896	0.024127272
1	15	4	2012-10-05	1765_0110									103.4	22.0	5.850993000	0.205833901	0.107258300	0.051285029	13.969942820	0.098925805	-37.8866	-28.3344	1.337125095	-25.912063000			
1	15	5	2012-10-06	1765_0110	5620514.59800	52153287.450	2.39905285	-1.208126403	66136230.510	485159606.50	2.031967343	-1.422813556	102.1	17.3	4.296481000	0.238079852	0.126895223	0.066907018	12.887676760	0.098714297	-38.1060	-25.6523	1.485480604	-23.042965000	0.018844235	0.047282108	0.110955676
1	15	6	2012-10-07	1765_0110	4676018.04300	50393997.670	2.385466533	-1.222113456	89555485.090	582816138.10	1.965307767	-1.412439641	106.2	9.9	8.781499000	0.300330890	0.167321579	0.094547202	10.879507850	0.209145330	-35.1121	-21.8258	1.608744484	-21.316547000	0.021283996	0.041928343	0.028394553
1	15	7	2012-10-08	1765_0110	5763370.91200	56839999.530	2.441243467	-1.155383563	78538104.980	510676356.70	2.098211769	-1.400034632	127.9	10.2	10.153733500	0.467945560	0.272499735	0.174962859	8.288218028	0.825042859	-29.5611	-17.9384	1.647926894	-18.890210000	0.023899927	0.068484733	0.033708328
1	15	8	2012-10-09	1765_0110	10266558.17000	120362390.900	2.296554779	-1.370825038	139996250.200	649023563.10	2.132958957	-1.424706331	140.2	14.6	14.600000000	0.566563244	0.325858019	0.214525186	7.717687278	1.170064697	-28.0610	-17.0917	1.641792086	-18.821170000	0.027284543	0.065587118	0.033391951
1	16	1	2012-10-02	1200_0025	2049051.65100	24410634.800	2.287782739	-1.081594437	6583502.543	32691283.17	1.787211667	-1.797775670	97.0	9.4	9.400000000	0.096590300	0.041533218	-0.002290864	23.301170440	-0.453354310	-52.3428	-31.3512	0.174241708	-28.898113000			
1	16	2	2012-10-03	1200_0025	1178817.07200	11755260.350	2.125451958	-1.353881533	6682466.186	33163232.18	1.840684021	-1.833557154	92.4	19.3	7.974100000	0.294003796	0.211835380	0.160405818	7.572532412	0.759807453	-35.3555	-9.4380	3.746080530	-25.214907000			
1	16	3	2012-10-04	1200_0025									106.8	19.1	7.956681700	0.207984735	0.105353760	0.033356591	15.848887080	0.654498442	-39.0415	-76.3971	0.486081554	-17.894393000	0.012295490	0.031352097	0.004981156
1	16	4	2012-10-05	1200_0025									104.0	16.7	5.037911800	0.177837600	0.093371853	0.042928379	15.922012520	-0.026746048	-44.3846	-35.3567	1.255338097	-24.774101000			
1	16	5	2012-10-06	1200_0025	4142833.11900	51785485.880	2.67117734	-1.003408781	69533566.670	527489206.20	2.029040760	-1.407578677	106.5	13.7	7.450877200	0.904734662	0.663340106	0.527260537	3.149423232	3.632247711	-17.0273	-9.8087	1.735940372	-13.555456000	0.017085577	0.042852867	0.024463973
1	16	6	2012-10-07	1200_0025	4554968.07800	42139910.700	2.28068069	-1.204119292	55105537.960	335168897.80	1.807512062	-1.503761659	106.7	11.8	7.254921000	0.288624434	0.156152259	0.087829581	11.676639790	0.250518810	-40.0342	-24.4988	1.634129986	-22.288850000	0.019956969	0.035439282	0.064023822
1	16	7	2012-10-08	1200_0025	3376379.79100	39559379.320	2.407751018	-1.107253994	37642271.620	386421284.20	2.175541550	-1.277895848	118.3	13.0	8.980147000	0.344190282	0.196980267	0.117053809	10.339682290	0.490586487	-33.6109	-21.0805	1.594406762	-20.548552000	0.023378183	0.051955292	0.044170936
1	16	8	2012-10-09	1200_0025	7066417.98000	56970241.090	2.22294898	-1.332675997	64363012.740	596395045.80	2.124843976	-1.383254704	114.2	18.2	14.891087000	0.403751460	0.229972916	0.137131432	9.818356724	0.650683616	-31.8972	-21.4225	1.488957422	-20.314772000	0.025441749	0.046329609	0.026861306
2	1	1	2012-10-12	1200_0075	1064139.86000	12604331.570	2.259274819	-1.241872449	9620904.547	66657262.33	1.933146342	-1.571232708	103.3	12.1	12.100000000	0.232560677	0.141578826	0.082109365	12.252272220	0.426836469	-42.0328	-21.1190	1.990284941	-20.897442000			
2	1	2	2012-10-13	1200_0075	1603114.30100	19251635.380	2.366816477	-1.204325411	12913072.380	49054510.85	1.871970129	-1.823163573	92.6	20.0	7.416500000	0.144678840	0.072929539	0.026511630	17.008034920	-0.074339014	-44.2215	-42.2036	1.047811672	-26.486318000	0.009887291	0.028452087	0.004459795
2	1	3	2012-10-14	1200_0075	2263158.72200	20563424.350	2.222038661	-1.135081661	9527717.427	45623582.06	1.822052948	-1.763937201	111.8	20.6	8.361350200	0.122717893	0.051067390	0.006250944	20.569432210	-0.476334806	-46.8065	-55.5294	0.252182420	-27.114641000			
2	1	4	2012-10-15	1200_0075	3813694.37400	36872562.250	2.435231729	-1.004500696	21060289.180	124348888.00	1.812586554	-1.530618282	104.9	23.4	12.013100000	0.157482753	0.076356786	0.027525663	15.494901100	-0.176094864	-43.6949	-47.9824	0.910644994	-25.920073000			
2	1	5	2012-10-16	1200_0075	4315303.25000	41471577.260	2.304295287	-1.210420942	38218700.520	255755005.70	2.113656690	-1.234418168	79.4	17.5	10.928440600	0.242528858	0.127055489	0.066073957	12.583245170	0.189482362	-38.2467	-25.3394	1.509375606	-22.512347000	0.013026353	0.043433865	0.017124361
2	1	6	2012-10-17	1200_0075	14211986.73000	106998929.200	2.194795508	-1.550024564	74512421.380	460588213.00	2.143553153	-1.452420213	109.8	9.5	9.500000000	0.393759191	0.236064156	0.148214291	10.206885650	0.819021020	-37.4058	-18.0839	2.068458736	-19.588543000	0.015473429	0.062456733	0.019418605
2	1	7	2012-10-18	1200_0075	16664261.94000	103939429.300	2.156908646	-1.769466795	103821102.000	1192042017.00	2.389837514	-1.220934562	181.0	9.6	9.600000000	0.513706647	0.310182142	0.203294911	8.978308267	1.036258301	-30.8136	-17.3679	1.774169813	-18.522810000	0.029267760	0.077154427	0.188323402
2	1	8	2012-10-19	1200_0075	18079403.06000	101967471.300	1.892459686	-1.830620904	227376573.500	1359613350.00	2.197648926	-1.337160754	150.2	11.0	11.000000000	0.529386085	0.311189628	0.196060289	9.375334645	0.811690698	-30.6049	-18.5350	1.651197052	-19.473588000	0.026557688	0.083596699	0.092104124
2	2	1	2012-10-12	1200_0075	1612910.16200	11684895.980	2.047040206	-1.394273633	9690129.265	54324368.97	1.816649557	-1.795480113	90.8	11.8	11.800000000	0.166941174	0.096727205	0.044167964	15.803449430	0.191921038	-46.2983	-27.4368	1.687449074	-22.875500000			
2	2	2	2012-10-13	1200_0075	1414447.36200	13428487.020	2.256520488	-1.217421256	2645848.594	29870927.06	1.839435565	-1.583406975	90.1	19.8	7.440200000	0.133053910	0.063739340	0.024318604	18.183199730	-0.060897715	-44.6225	-40.3300	1.106434745	-26.821041000	0.009770956	0.022406578	0.022577924
2	2	3	2012-10-14	1200_0075	1103601.75300	14390913.610	2.379713155	-0.898118180	18753242.340	103610155.60	1.823784135	-1.643392970	113.7	18.6	5.776008400	0.148473695	0.059827776	0.015733692	18.339936420	-0.351948163	-42.4240	-84.3088	0.392429000	-27.747502000	0.013905404	0.023569573	0.070024669
2	2	4	2012-10-15	1200_0075	2903401.47600	34407760.290	2.569193948	-1.057614895	27395682.120	207972283.30	1.891154549	-1.518522629	104.2	15.3	5.104100000	0.119647226	0.051067390	0.005483277	19.604459470	-0.486423424	-46.8866	-63.3663	0.298200424	-27.779805000			
2	2	5	2012-10-16	1200_0075	6005244.28000	60022393.950	2.473558548	-1.120239016	67969354.290	430293745.80	2.012858515	-1.296920546	83.7	13.2	10.636947600	0.223466145	0.118017867	0.063221146	13.105719140	0.179182851	-39.7973	-25.4632	1.562936579	-22.075275000	0.014026539	0.033750337	0.031605979
2	2	6	2012-10-17	1200_0075	14317096.03000	106952696.500	2.311595882	-1.493668417	127842079.100	1079868538.00	2.182203276	-1.376460687	123.1	8.6	8.600000000	0.354416735	0.208773836	0.127678670	9.964660540	0.681537044	-34.3274	-19.7627	1.736978982	-19.254683000			
