PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	PG	WC	SC	GA	UT	PM
J	Stedmon, CA; Markager, S				Stedmon, CA; Markager, S			Tracing the production and degradation of autochthonous fractions of dissolved organic matter by fluorescence analysis	LIMNOLOGY AND OCEANOGRAPHY												We present the results of a mesocosm experiment investigating the production and utilization of autochthonous dissolved organic matter (DOM) by the plankton community under different inorganic nutrient regimes. Fluorescence spectroscopy combined with parallel factor analysis was applied to study the dynamics of autochthonous DOM. Seven independent fluorescent fractions were identified, differing in their spectral characteristics, production rates, and sensitivity to photochemical and microbial degradation processes. Five different humic fractions, a marine protein, and a peptide fluorescence were found. The five humic fractions were produced microbially, with the greatest production occurring under combined Si- and P-limiting conditions. The two proteinaceous fractions were produced during exponential growth of phytoplankton, irrespective of biomass composition. Photodegradation was an important sink for the microbially derived humic material, and the marine protein material was susceptible to both photo-and microbial degradation.				Stedmon, Colin/B-5841-2008; Markager, Stiig/I-7587-2013	Stedmon, Colin/0000-0001-6642-9692; Markager, Stiig/0000-0001-5427-2026												0024-3590					SEP	2005	50	5					1415	1426								WOS:000231932800008		
J	Simjouw, JP; Minor, EC; Mopper, K				Simjouw, JP; Minor, EC; Mopper, K			Isolation and characterization of estuarine dissolved organic matter: Comparison of ultrafiltration and C-18 solid-phase extraction techniques	MARINE CHEMISTRY												Characterization of dissolved organic matter (DOM) from aquatic environments has always been constrained by the ability to obtain a representative fraction of the DOM pool for analysis. Ultrafiltration or extraction, commonly using XAD or C-18 sorbents, is therefore generally used to concentrate and desalt DOM samples for further analyses. In this study, we compared ultrafiltration and Cis solid-phase extraction disks (SPE) as DOM isolation methods for estuarine samples. We also evaluated the use of the C-18 SPE disks to isolate low-molecular-weight DOM (LMW-DOM) in the filtrate from ultrafiltration. The isolates from both methods and the LMW-DOM C-18-extracts were characterized using Fourier transform infrared spectroscopy (FTIR) and direct temperature-resolved mass spectrometry (DT-MS). Based on mass balance and blank measurements, we found that the Cis SPE disks can be used to isolate bulk DOM and LMW-DOM from estuarine samples. FTIR and DT-MS analysis show that C I g-extracted DOM and ultrafiltered high-molecular-weight DOM (HMW-DOM) differ markedly in chemical composition. The HMW-DOM is enriched in (degraded) polysaccharides along with aminosugars when compared with the C-18-extracted DOM. The C-18-extracted DOM appears enriched in aromatic compounds, probably from lignin and/or aromatic amino acids in proteins. C-18 SPE of LMW-DOM samples from ultrafiltration increases the recovery of DOM from the total sample up to about 70%, compared to around 50% using ultrafiltration alone. Thus, a majority of the DOM can be isolated from estuarine samples by a combination of these techniques. (c) 2005 Elsevier B.V. All rights reserved.																	0304-4203					SEP 1	2005	96	3-4					219	235		10.1016/j.marchem.2005.01.003						WOS:000231365400002		
J	Kowalczuk, P; Ston-Egiert, J; Cooper, WJ; Whitehead, RF; Durako, MJ				Kowalczuk, P; Ston-Egiert, J; Cooper, WJ; Whitehead, RF; Durako, MJ			Characterization of chromophoric dissolved organic matter (CDOM) in the Baltic Sea by excitation emission matrix fluorescence spectroscopy	MARINE CHEMISTRY												Chromophoric dissolved organic matter (CDOM) is the major light absorber in the Baltic Sea. In this study, excitation emission matrix (EEM) fluorescence spectra and UV-visible absorption spectra of CDOM are reported as a function of salinity. Samples from different locations and over different seasons were collected during four cruises in 2002 and 2003 in the Baltic Sea in both Pomeranian Bay and the Gulf of Gdansk. Absorption by CDOM decreased with increased distance from the riverine source and reached a relatively stable absorption background in the open sea. Regression analysis showed that fluorescence intensity was linearly related to absorption by CDOM at 375 nm and a(CDOM)(375) absorption coefficients were inversely related to salinity. Analysis of CDOM-EEM spectra indicated that a change in composition of CDOM occurred along the salinity gradient in the Baltic-Sea. Analysis of percent contribution of respective fluorophore groups to the total intensity of EEM spectra indicated that the fluorescence peaks associated with terrestrial humic components of the CDOM and total integrated fluorescence decreased with decreasing CDOM absorption. In contrast, the protein-like fraction of CDOM decreased to a lesser degree than the others. Analysis of the percent contribution of fluorescence peak intensities to the total fluorescence along the salinity gradient showed that the contribution of protein-like fluorophores increased from 2.6% to 5.1% in the high-salinity region of the transect. Fluorescence and absorption changes observed in the Baltic Sea were similar to those observed in similar transects that have been sampled elsewhere, e.g. in European estuaries, Gulf of Mexico, Mid-Atlantic Bight and the Cape Fear River plume in the South Atlantic Bight, although the changes in the Baltic Sea occurTed over a much smaller salinity gradient. (c) 2005 Elsevier B.V. All rights reserved.					Kowalczuk, Piotr/0000-0001-6016-0610												0304-4203					SEP 1	2005	96	3-4					273	292		10.1016/j.marchem.2005.03.002						WOS:000231365400006		
J	Zhao, NJ; Liu, WQ; Li, HB; Cui, ZC; Zhang, YJ; Liu, JG; Ding, ZQ; Yang, LS				Zhao, NJ; Liu, WQ; Li, HB; Cui, ZC; Zhang, YJ; Liu, JG; Ding, ZQ; Yang, LS			Study the characteristics of dissolved organic matter and turbidity of water using laser induced fluorescence and laser scattering	SPECTROSCOPY AND SPECTRAL ANALYSIS												In the experiment a frequency doubled radiation of Nd: YAG laser was used for excitation at 532 nm. The fluorescence spectra of dissolved organic matter (DOM) and chlorophyll a (Chl-a) in several types of water samples with laser-induced fluorescence (LIF) measurements using a 532 nm wavelength excitation source were measured in the laboratory, and the spectral characteristics of DOM and Chl-a were analysed. The characteristics of turbidity were investigated by measuring the amount of scattering fight of suspended particles in the water volume. The curve of scattering intensity against corresponding turbidity of SiO2 is showed. The possibilities of water quality monitoring based upon the fluorescence spectral characteristics of contaminations and the turbidity by means of LIF method.				Liu, Jianguo/I-1488-2014	Liu, Jianguo/0000-0002-7051-4272												1000-0593					SEP	2005	25	9					1460	1462								WOS:000232296200022		
J	Bertilsson, S; Berglund, O; Pullin, MJ; Chisholm, SW				Bertilsson, S; Berglund, O; Pullin, MJ; Chisholm, SW			Release of dissolved organic matter by Prochlorococcus	VIE ET MILIEU-LIFE AND ENVIRONMENT												Phytoplankton release a variable fraction (0 to > 80%) of the photosynthetically fixed inorganic carbon as extracellular dissolved organic compounds. Despite this wide range and the potential effects on carbon fluxes and food p webs, the knowledge on how the environment and phytoplankton species involved influence this process is incomplete. Notably, there are no estimates for release of dissolved organic carbon by Prochlorococcus, a marine cyanobacterium estimated to be the numerically dominant oxygenic phototroph in the oceans. Here we report extracellular release of dissolved organic compounds from two axenic Prochlorococcus strains representing different ecotypes (MED4 and MIT9312) cultured under nutrient replete and phosphorus limited conditions. Independent assays based on C-14-bicarbonate tracers and analyses of particulate and dissolved organic carbon suggest that the release of dissolved organic carbon ranged from 9 to 24% of the total assimilated inorganic carbon with slightly lower values for phosphorus limited cultures. Between 4 and 20% of the released organic matter consisted of low molecular weight carboxylic acids, compounds known to be highly labile substrates for heterotrophic bacteria. In oligotrophic oceans where Prochlorococcus is a dominant contributor to primary production and input of terrigenous organic matter is negligible, this process is likely a significant contributor to the pool of organic substrates available for microbial heterotrophs.																	0240-8759					SEP-DEC	2005	55	3-4					225	231								WOS:000235757200007		
J	Schreiber, B; Brinkmann, T; Schmalz, V; Worch, E				Schreiber, B; Brinkmann, T; Schmalz, V; Worch, E			Adsorption of dissolved organic matter onto activated carbon - the influence of temperature, absorption wavelength, and molecular size	WATER RESEARCH												In this study, batch and column adsorption experiments with granular activated carbon (GAC) were carried out for removing dissolved organic matter (DOM) of a pond water at different water temperatures (5, 20, and 35 degrees C). The water was characterized before and after the adsorption step using UV/VIS spectroscopy and size-exclusion chromatography (SEC) combined with diode array detection (DAD). DOM breakthrough of GAC filters has been found to be slower at higher water temperatures, the DOM removal being most effective at 35 degrees C. UV/VIS spectra and SEC chromatograms of water samples treated at different water temperatures indicate that an increase in temperature especially supports the adsorption of small DOM molecules as well as molecules absorbing at higher wavelengths, specifying aromatic structures of DOM. SEC-DAD has been demonstrated to be an efficient method for characterizing DOM of natural waters and for detecting relative changes of DOM during the water treatment process. (c) 2005 Elsevier Ltd. All rights reserved.																	0043-1354					SEP	2005	39	15					3449	3456		10.1016/j.watres.2005.05.050						WOS:000232417800003	16055163	
J	Dittmar, T; Kattner, G; Koch, B				Dittmar, T; Kattner, G; Koch, B			New molecular approaches for tracing dissolved organic matter through marine systems	ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY					230th National Meeting of the American-Chemical-Society	AUG 28-SEP 01, 2005	Washington, DC									Koch, Boris/B-2784-2009; Dittmar, Thorsten/L-7796-2013	Koch, Boris/0000-0002-8453-731X; Dittmar, Thorsten/0000-0002-3462-0107												0065-7727					AUG 28	2005	230					145-GEOC	U1787	U1788								WOS:000236797303579		
J	Fisher, JM; Ferry, JL				Fisher, JM; Ferry, JL			Multivariate studies of dissolved organic matter photobleaching	ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY					230th National Meeting of the American-Chemical-Society	AUG 28-SEP 01, 2005	Washington, DC																						0065-7727					AUG 28	2005	230					170-ENVR	U1582	U1583								WOS:000236797303170		
J	Guerard, J; Cory, RM; McKnight, D; Miller, PL				Guerard, J; Cory, RM; McKnight, D; Miller, PL			Spectrofluorometric and spectrophotometric evaluation of the photoreactivity of dissolved organic matter from a coastal lake on Ross Island, Antarctica	ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY					230th National Meeting of the American-Chemical-Society	AUG 28-SEP 01, 2005	Washington, DC									Cory, Rose/C-2277-2009													0065-7727					AUG 28	2005	230					107-GEOC	U1767	U1768								WOS:000236797303541		
J	Hakala, JA; Klupinski, TP; Chin, YP				Hakala, JA; Klupinski, TP; Chin, YP			Abiotic degradation of pentachloronitrobenzene in simulated sedimentary porewaters: The role of dissolved organic matter and Fe(II)	ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY					230th National Meeting of the American-Chemical-Society	AUG 28-SEP 01, 2005	Washington, DC																						0065-7727					AUG 28	2005	230					117-GEOC	U1772	U1773								WOS:000236797303551		
J	Hatcher, P; Hockaday, WC; Grannas, AM; Kim, SW				Hatcher, P; Hockaday, WC; Grannas, AM; Kim, SW			Direct molecular evidence for the degradation and mobility of black carbon in soils from ultrahigh-resolution mass spectral analysis of dissolved organic matter from fire-impacted watersheds	ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY					230th National Meeting of the American-Chemical-Society	AUG 28-SEP 01, 2005	Washington, DC																						0065-7727					AUG 28	2005	230					1-ENVR	U1500	U1500								WOS:000236797303001		
J	Hatcher, PG; Hockaday, WC; Grannas, AM; Kim, S				Hatcher, PG; Hockaday, WC; Grannas, AM; Kim, S			Condensed aromatic ring structures (CARS) from ultrahigh-resolution mass spectral analysis of dissolved organic matter: Implications for the export of black carbon in soils	ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY					230th National Meeting of the American-Chemical-Society	AUG 28-SEP 01, 2005	Washington, DC																						0065-7727					AUG 28	2005	230					42-GEOC	U1733	U1733								WOS:000236797303476		
J	Jacobs, LE; Chin, YP; Weavers, LK				Jacobs, LE; Chin, YP; Weavers, LK			Nitrate and dissolved organic matter's effect on the photofate of PAHs in natural waters	ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY					230th National Meeting of the American-Chemical-Society	AUG 28-SEP 01, 2005	Washington, DC																						0065-7727					AUG 28	2005	230					136-ENVR	U1565	U1565								WOS:000236797303136		
J	Koch, B; Dittmar, T; Witt, M; Kattner, G				Koch, B; Dittmar, T; Witt, M; Kattner, G			Sources, degradation and formation of refractory dissolved organic matter from an ultrahigh resolution perspective	ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY					230th National Meeting of the American-Chemical-Society	AUG 28-SEP 01, 2005	Washington, DC									Koch, Boris/B-2784-2009; Dittmar, Thorsten/L-7796-2013	Koch, Boris/0000-0002-8453-731X; Dittmar, Thorsten/0000-0002-3462-0107												0065-7727					AUG 28	2005	230					125-GEOC	U1777	U1777								WOS:000236797303559		
J	Kreller, DL; Kamat, P; Maurice, PA				Kreller, DL; Kamat, P; Maurice, PA			The application of size exclusion chromatography with absorbance, fluorescence and online dissolved organic carbon detection in a study of the oxidation of dissolved organic matter	ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY					230th National Meeting of the American-Chemical-Society	AUG 28-SEP 01, 2005	Washington, DC									Kamat, Prashant/B-7969-2008													0065-7727					AUG 28	2005	230					50-GEOC	U1737	U1737								WOS:000236797303484		
J	Paolucci, A; Chin, YP				Paolucci, A; Chin, YP			Photolysis of tetracycline in the presence of dissolved organic matter (DOM), Ca2+, and Mg2+ as a function of pH	ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY					230th National Meeting of the American-Chemical-Society	AUG 28-SEP 01, 2005	Washington, DC																						0065-7727					AUG 28	2005	230					173-ENVR	U1584	U1584								WOS:000236797303173		
J	Tongesayi, T; Smart, RB				Tongesayi, T; Smart, RB			"AEI": Arsenic speciation: The role of dissolved organic matter (DOM) in the reduction of As(V) to As(III)	ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY					230th National Meeting of the American-Chemical-Society	AUG 28-SEP 01, 2005	Washington, DC																						0065-7727					AUG 28	2005	230					150-ENVR	U1572	U1573								WOS:000236797303150		
J	Gardner, GB; Chen, RF; Berry, A				Gardner, GB; Chen, RF; Berry, A			High-resolution measurements of chromophoric dissolved organic matter (CDOM) in the Neponset River Estuary, Boston Harbor, MA	MARINE CHEMISTRY												The Neponset River Estuary is a small, tidally dominated urban system that is fringed with Spartina spp. salt marsh and drains the second largest river into Boston Harbor, MA, High-resolution measurements of chromophoric dissolved organic matter (CDOM) were taken with a towed instrument package, the MiniShuttle, to explore tidal and seasonal variations in the sources and distributions of CDOM in the estuary. A mid-estuary source of CDOM was apparent on all surveys representing 10-50% of the freshwater CDOM source to the system. Presumably this source results from the degradation of salt marsh derived organic matter within the estuary. The strength of this source peaked in late summer, an observation that is consistent with this interpretation. Two-dimensional (tow-yo) data shows that the constricting Granite Avenue Bridge displays a major influence on circulation in the estuary. Further, large-scale tidal mixing and variations in the freshwater endmember on the time scale of hours make interpretations difficult. High-resolution measurements show that a fluctuating freshwater endmember and a constant CDOM source from the fringing salt marsh during August, 2002 are consistent with observations. (c) 2005 Elsevier B.V. All rights reserved.																	0304-4203					AUG 11	2005	96	1-2					137	154		10.1016/j.marchem.2004.12.006						WOS:000230037900010		
J	Sutton, R; Sposito, G; Diallo, MS; Schulten, HR				Sutton, R; Sposito, G; Diallo, MS; Schulten, HR			Molecular simulation of a model of dissolved organic matter	ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY												A series of atomistic simulations was performed to assess the ability of the Schulten dissolved organic matter (DOM) molecule, a well-established model humic molecule, to reproduce the physical and chemical behavior of natural humic substances. The unhydrated DOM molecule had a bulk density value appropriate to humic matter, but its Hildebrand solubility parameter was lower than the range of current experimental estimates. Under hydrated conditions, the DOM molecule went through conformational adjustments that resulted in disruption of intramolecular hydrogen bonds (H-bonds), although few water molecules penetrated the organic interior. The radius of gyration of the hydrated DOM molecule was similar to those measured for aquatic humic substances. To simulate humic materials under aqueous conditions with varying pH levels, carboxyl groups were deprotonated, and hydrated Na(+) or Ca(2+) were added to balance the resulting negative charge. Because of intrusion of the cation hydrates, the model metal-humic structures were more porous, had greater solvent-accessible surface areas, and formed more H-bonds with water than the protonated, hydrated DOM molecule. Relative to Na(+), Ca(2+) was both more strongly bound to carboxylate groups and more fully hydrated. This difference was attributed to the higher charge of the divalent cation. The Ca-DOM hydrate, however, featured fewer H-bonds than the Na-DOM hydrate, perhaps because of the reduced orientational freedom of organic moieties and water molecules imposed by Ca(2+). The present work is, to our knowledge, the first rigorous computational exploration regarding the behavior of a model humic molecule under a range of physical conditions typical of soil and water systems.				Diallo, Mamadou/C-2075-2011													0730-7268					AUG	2005	24	8					1902	1911		10.1897/04-567R.1						WOS:000230873400009	16152960	
J	Sasaki, H; Miyamura, T; Saitoh, S; Ishizaka, J				Sasaki, H; Miyamura, T; Saitoh, S; Ishizaka, J			Seasonal variation of absorption by particles and colored dissolved organic matter (CDOM) in Funka Bay, southwestern Hokkaido, Japan	ESTUARINE COASTAL AND SHELF SCIENCE												Between November 2000 and October 2001, the seasonal variation in absorption by particles (phytoplankton and detritus) and colored dissolved organic matter (CDOM) was measured in Funka Bay (a subarctic coastal region of Japan). In autumn-winter, chlorophyll a concentration (Chl a) near the euphotic zone remained very low (< 1.0 mg m(-3)) but markedly increased in spring (16.8 mg m(-3)). Chlorophyll-specific absorption coefficient for phytoplankton (a(ph)(lambda)) was high during summer and low during the spring bloom. This is because the package effect was greater during the spring bloom due to the presence of large diatoms, while small phytoplankton dominated during summer. Absorption at 440 nm by CDOM was higher than that of phytoplankton and detritus, except during the spring bloom, and the relative contribution of CDOM absorption to the total absorption coefficient was > 50%. CDOM and detritus absorption did not increase with increasing Chl a, but it showed a time lag between the spring bloom. It is suggested that phytoplankton degradation started after the spring bloom; detritus absorption increased and, then, CDOM absorption increased. River runoff was not a significant influence in Funka Bay, therefore, CDOM production may be mainly related to microbial activity. (c) 2005 Elsevier Ltd. All rights reserved.																	0272-7714					AUG	2005	64	2-3					447	458		10.1016/j.ecss.2005.03.008						WOS:000230873200029		
J	Jansen, B; Nierop, KGJ; Verstraten, JM				Jansen, B; Nierop, KGJ; Verstraten, JM			Mechanisms controlling the mobility of dissolved organic matter, aluminium and iron in podzol B horizons	EUROPEAN JOURNAL OF SOIL SCIENCE												The processes governing the (im)mobilization of Al, Fe and dissolved organic matter (DOM) in podzols are still subject to debate. In this study we investigated the mechanisms of (im)mobilization of Al, Fe and organic matter in the upper and lower B horizons of two podzols from the Netherlands that are in different stages of development. We equilibrated batches of soil material from each horizon with DOM solutions obtained from the Oh horizon of the corresponding soil profiles. We determined the amount of (im)mobilized Al, Fe and DOM after addition of Al and Fe at pH 4.0 and 4.5 and initial dissolved organic carbon (DOC) concentrations of 10 mg C litre(-1) or 30 mg C litre(-1), respectively. At the combination of pH and DOC concentrations most realistic for the field situation, organic matter was retained in all horizons, the most being retained in the lower B horizon of the well-developed soil and the least in the upper B horizon of the younger profile. Organic matter solubility seemed to be controlled mainly by precipitation as organo-metal complexes and/or by adsorption on freshly precipitated solid Al- and Fe-phases. In the lower B horizons, at pH 4.5, solubility of Al and Fe appeared to be controlled mainly by the equilibrium with secondary solid Al- and Fe-phases. In the upper B horizons, the solubility of Al was controlled by adsorption processes, while Fe still precipitated as inorganic complexes as well as organic complexes in spite of the prevailing more acidic pH. Combined with a previous study of eluvial horizons from the same profiles, the results confirm the important role of organic matter in the transport of Al and Fe to create illuvial B horizons initially and subsequently deepening and differentiating them into Bh and Bs horizons.				Jansen, Boris/I-9295-2012	Jansen, Boris/0000-0002-4493-1734												1351-0754					AUG	2005	56	4					537	550		10.1111/j.1365-2389.2004.00686.x						WOS:000230601400010		
J	Kaiser, K; Guggenberger, G				Kaiser, K; Guggenberger, G			Storm flow flushing in a structured soil changes the composition of dissolved organic matter leached into the subsoil	GEODERMA					9th Meeting of the Nordic-Chapter-of-the-International-Humic-Substances-Society	MAY 19-21, 2003	Mid Sweden Univ, Sundswall, SWEDEN	Int Hum Substances Soc	Mid Sweden Univ			Dissolved organic matter increases typically in streams draining forested catchments during heavy rainstorms and snowmelt. Tracer methods and model calculations suggest that the storm flow flushing of dissolved organic matter is either due to lateral near-surface flow, i.e. within the organic forest floor, or preferential flow (tunnelling) through the mineral soil. Both pathways should deliver forest floor-derived dissolved organic matter to streams that is hardly changed because of little to no interaction with mineral soil material and microorganisms. Here, we investigated the effect of rain storm induced vertical flushing through the mineral soil on the composition of dissolved organic matter in a structured Rendzie Leptosols under 90-year-old European beech (Fagus sylvatica L.). During two rainstorm periods in autumn 1998 with elevated transport of organic C, N, P and S from the forest floor into the subsoil, we sampled dissolved organic matter in forest floor leachates (sampled by zero-tension plate lysimeters), subsoil solutions (sampled by suction cups at 90 cm depth) and subsoil seepage (sampled by zero-tension plate lysimeters at 90 cm depth). The chemical composition of dissolved organic matter was characterised by fractionation with XAD-8 macroreticular resin, wet-chemical analyses of carbohydrates and lignin-derived phenols, and deten-nination of the delta(13)C. During both rainstorm periods, all tested chemical features of dissolved organic matter in forest floor leachate and subsoil seepage matched each other greatly. In contrast, dissolved organic matter in soil solution contained smaller portions of XAD-8-adsorbable organic C, less lignin-derived phenols, more carbohydrates and showed smaller delta(13)C values than that in forest floor leachates and subsoil seepage. These results suggest a rather direct transfer of organic solutes from the forest floor into the subsoil and probably further to ground and surface waters during heavy rainstorms. Dissolved organic matter leaving the soil in heavy rainstorms by rapid water flow through macropores is likely less biodegradable, more UV-digestible and more reactive towards metals and organic pollutants than that released from soil at low rainfall intensity by matric flow. (c) 2004 Elsevier B.V. All rights reserved.				Guggenberger, Georg/C-8423-2013; Kaiser, Klaus/J-1726-2014													0016-7061					AUG	2005	127	3-4					177	187		10.1016/j.geoderma.2004.12.009						WOS:000230546600002		
J	Tipping, E				Tipping, E			Modelling A1 competition for heavy metal binding by dissolved organic matter in soil and surface waters of acid and neutral pH	GEODERMA					9th Meeting of the Nordic-Chapter-of-the-International-Humic-Substances-Society	MAY 19-21, 2003	Mid Sweden Univ, Sundswall, SWEDEN	Int Hum Substances Soc	Mid Sweden Univ			Published field data on the activity of Al3+ (a(Al)(3+)) in temperate soil and surface waters of pH 3.3-7.1 have been assembled, and empirical equations describing the dependence Of log a(Al3+) on pH derived. For soils, two equations are necessary, one describing mineral, or high-Al, soils and the other low-Al soils. In each case, the data at higher pH (> 5.5 or 6) can be described 3 with a limiting relationship in which a(Al3+) /aH(+)(3) was constant, while at lower pH the a(H+) exponent is smaller, 1.02 for low-Al soils and 1.59 for high-Al soils. The majority of data for surface waters can be represented by a single equation, involving either 3 a limiting a(Al3+)/a(H+)(3) value, or a quadratic expression. Exceptions are acid bog waters, which have appreciably lower values of a(Al3+) than other waters. For each equation, estimates of uncertainty are derived. The equations have been used to estimate competition by Al3+ and AlOH2+ for the binding of heavy metals (Cu, Zn, Pb) by dissolved fulvic acid (FA) under natural conditions, also taking into account competition by Ca and Fe(III) species. The simulations suggest that Al significantly decreases the extents of organic complexation of all three metals, but that the concentrations of Cu2+ and Ph2+ are substantially more sensitive to competition than is the concentration of Zn2+. (c) 2004 Elsevier B.V All rights reserved.				Tipping, Edward/I-6309-2012	Tipping, Edward/0000-0001-6618-6512												0016-7061					AUG	2005	127	3-4					293	304		10.1016/j.geoderma.2004.12.003						WOS:000230546600013		
J	Mostofa, KMG; Yoshioka, T; Konohira, E; Tanoue, E; Hayakawa, K; Takahashi, M				Mostofa, KMG; Yoshioka, T; Konohira, E; Tanoue, E; Hayakawa, K; Takahashi, M			Three-dimensional fluorescence as a tool for investigating the dynamics of dissolved organic matter in the Lake Biwa watershed	LIMNOLOGY												Quantitative and qualitative characterizations of dissolved organic matter (DOM) were carried out at the watershed level in central Japan by measuring dissolved organic carbon (DOC) concentration and the three-dimensional excitation-emission matrix (3-D EEM). DOC concentration was low (mean 37 +/- 19 mu MC) in the upstream waters, whereas, in general, it increased toward the downstream areas (mean 92 +/- 47 mu M C). Significant variations in DOC concentration were detected among rivers and channels. DOC concentration in the epilimnion of Lake Biwa increased during the summer period and decreased during the winter period. The lake hypolimnion has lower DOC concentration (mean 87 +/- 7 mu M C) compared with the epilimnion (107 +/- 15 pM C). Fulvic acid (FA)-like substances in the DOM were directly characterized by 3-D EEM. The fluorescence peak for upstream DOM was found in regions with longer wavelengths (excitation/emission 386 +/- 6/476 +/- 5 nm) compared with downstream and lake DOM (351 +/- 12/446 +/- 15 nm and 341 +/- 6/434 6 nm, respectively). The DOC concentration is correlated with fluorescence peak intensity of FA-like substances in DOM in river waters. Such a relationship was not found in lake DOM. A blueshift of the fluorescence peak from upstream to lake DOM was observed. A decrease in fluorescence intensities was also detected during the summer period. These results may suggest that the degradation of FA-like substances in DOM occurs from natural solar irradiation. Protein-like fluorescence was significantly detected in the take epilimnion during the summer period. A linear relationship between DOC concentration and protein-like fluorescence indicated that an autochthonous input of DOM gave rise to the increase in DOC concentration in the lake epilimnion during the summer. These results may suggest that the 3-D EEM can be used as a tool for the investigation of DOM dynamics at the watershed level with concurrent measurement of DOC concentration and the fluorescence properties of fulvic acid-like and protein-like substances.																	1439-8621					AUG	2005	6	2					101	115		10.1007/s1201-005-0149-6						WOS:000231200000005		
J	Yang, H; Wu, X; Zhou, LX; Yang, ZM				Yang, H; Wu, X; Zhou, LX; Yang, ZM			Effect of dissolved organic matter on chlorotoluron sorption and desorption in soils	PEDOSPHERE												A batch equilibrium techniques was used to examine the effect of dissolved organic matter (DOM) extracted from both non-treated sludge (NTS) and heat-expanded sludge (HES) on the sorption and desorption of chlorotoluron (3-(3-chloro-p-tolyl)-1,1-dimethylurea) in two types of soils, a yellow fluvo-aquic and a red soil from China. Without DOM, sorption of chlorotoluron was significantly greater (P < 0.05) in the red soil than in the yellow fluvo-aquic soil. However, with DOM the effect was dependent on the soil type and nature of DOM. Chlorotoluron sorption was lower in the yellow fluvo-aquic soil than in the red soil, suggesting that with the same DOM levels the yellow fluvo-aquic soil had a lower sorption capacity for this herbicide. Application of DOM from both NTS and HES led to a general decrease in sorption to the soils and an increase in desorption from the soils. Desorption of chlorotoluron also significantly increased (P < 0.05) with an increase in the DOM concentration. Additionally, for sorption and desorption, at each DOM treatment level the NTS treatments were significantly lower (P < 0.05) than the HES treatments. This implied that non-treated sludge had a greater effect on the sorption and desorption of chlorotoluron than heat-expanded sludge.																	1002-0160					AUG	2005	15	4					432	439								WOS:000230707200004		
J	Smith, EM; Benner, R				Smith, EM; Benner, R			Photochemical transformations of riverine dissolved organic matter: effects on estuarine bacterial metabolism and nutrient demand	AQUATIC MICROBIAL ECOLOGY												By experimentally simulating the exposure of terrigenous dissolved organic matter (DOM) to sunlight during the mixing of river water and seawater in an estuary (St. Helena Sound, South Carolina), this study examined how photochemical alterations may affect both the magnitude and fate of DOM utilization by estuarine bacteria. In a series of experiments performed with water samples collected from 3 blackwater rivers draining into an estuary of the South Atlantic Bight (USA), exposure to light resulted in significant decreases in dissolved organic carbon (DOC) concentration and DOM absorption at 350 nm relative to dark controls. When these water samples were subsequently inoculated with an estuarine bacterial community, prior exposure to light significantly increased bacterial growth, respiration and total DOC consumption relative to that observed in control treatments. Increases in respiration (46 to 78%) were, however, always greater than increases in growth (19 to 35%). This resulted in decreases in bacterial growth efficiency that ranged from 16 to 33% and appeared predictable from initial differences in DOM optical characteristics. In addition, although light exposure consistently resulted in significant NH4 production, bacterial metabolism in light treatments was accompanied by a significant increase in bacterial demand for inorganic nutrients (117 to 243% over dark controls). These results indicate that irradiation of terrigenous DOM significantly alters its ultimate fate (CO2 VS. bacterial biomass) and that bacterial carbon metabolism of photoaltered DOM is coupled to an enhanced demand for inorganic nutrients, which may considerably influence ecosystem-scale carbon and nutrient interactions in the coastal zone.				Benner, Ronald/M-4412-2015	Benner, Ronald/0000-0002-1238-2777												0948-3055					JUL 18	2005	40	1					37	50		10.3354/ame040037						WOS:000231070200004		
