20101117	12:07:00	94	42.5442	-66.5385	41.63	239.0	65.85665921	91.2856403	9.366570612	0.018747734	0.322170501	0.212926481	0.131812348	0.077140353	10-2432	0.495	0.055	0.089	0.018	0.005	0.022	0.012	0.013	0.001	0.180	0.001	0.010	0.495	0.001	0.001	0.055	0.001	0.059	0.030	0.001	0.006	0.003	0.004	0.012	0.001	0.001	0.639	0.053	0.207	0.846	0.260	0.404	0.899	0.284	0.82	0.80	0.20	2.46	0.06	0.94	0.55	0.63	0.14	0.23	4.53	1.15	0.54	0.5445	0.078	0.162172504	3.940372872
20101117	12:00:00	94	42.5442	-66.5385	129.13	239.0	60.31878926	-999.00	-999.00	0.018704402	0.221774637	0.149018758	0.093826822	0.053179742	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
20101117	14:44:00	95	42.1867	-66.7460	0	205.0	77.68585081	160.9404965	23.8938831	0.018144616	0.35188184	0.233747282	0.145984619	0.084943185	10-2433	2.711	0.150	0.450	0.085	0.013	0.047	0.073	0.082	0.006	1.044	0.062	0.008	2.690	0.001	0.022	0.150	0.001	0.360	0.090	0.004	0.019	0.014	0.018	0.052	0.001	0.001	3.311	0.254	1.166	4.477	1.420	2.020	4.731	1.397	0.75	0.82	0.18	2.33	0.05	0.95	0.57	0.79	0.10	0.11	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
20101117	18:31:00	96	42.4283	-66.9918	1.23	364.0	85.33338551	133.0758491	16.77541008	0.017707449	0.323368049	0.216259985	0.136706445	0.084986473	10-2738	0.873	0.160	0.149	0.032	0.013	0.061	0.025	0.026	0.002	0.201	0.033	0.021	0.870	0.001	0.004	0.160	0.001	0.102	0.047	0.003	0.017	0.010	0.008	0.013	0.001	0.001	1.182	0.106	0.308	1.490	0.414	0.723	1.596	0.514	0.83	0.74	0.26	2.86	0.07	0.93	0.55	0.46	0.19	0.35	4.88	1.34	0.52	0.519	0.14	0.415834372	12.91400205
20101117	18:31:00	96	42.4283	-66.9918	21.53	364.0	75.20699474	115.09442	13.81187369	0.019319502	0.28175538	0.183728294	0.111447185	0.066133704	10-2739	0.753	0.162	0.145	0.033	0.018	0.083	0.028	0.021	0.001	0.134	0.024	0.020	0.750	0.001	0.003	0.162	0.001	0.081	0.064	0.003	0.018	0.009	0.007	0.006	0.001	0.001	1.060	0.103	0.259	1.319	0.362	0.669	1.422	0.469	0.89	0.72	0.28	2.93	0.07	0.93	0.53	0.34	0.28	0.39	4.57	1.33	0.51	0.512	0.292	0.187787667	10.78522906
20101117	18:26:00	96	42.4283	-66.9918	50.33	364.0	61.83006009	88.24899115	8.906937097	0.019251778	0.274024233	0.179239013	0.108799288	0.06342098	10-2740	0.419	0.104	0.070	0.018	0.006	0.024	0.014	0.008	0.001	0.097	0.002	0.010	0.419	0.001	0.001	0.104	0.001	0.044	0.026	0.002	0.012	0.006	0.001	0.001	0.001	0.001	0.593	0.050	0.129	0.722	0.179	0.353	0.772	0.257	0.84	0.72	0.28	3.31	0.06	0.94	0.54	0.39	0.17	0.44	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
20101117	18:19:00	96	42.4283	-66.9918	199.53	364.0	48.39500117	-999	-999	0.019969873	0.094348564	0.066790844	0.043683044	0.025082405	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
20101117	20:34:00	97	42.6073	-67.1100	2.63	364.0	-999.00	155.3064684	20.01434551	0.019749837	0.239569547	0.154663537	0.095239282	0.053963701	10-2435	1.156	0.187	0.218	0.042	0.022	0.120	0.052	0.033	0.003	0.245	0.034	0.018	1.148	0.001	0.008	0.187	0.001	0.141	0.077	0.004	0.021	0.014	0.001	0.014	0.001	0.001	1.561	0.148	0.421	1.982	0.569	0.974	2.130	0.678	0.84	0.74	0.26	2.74	0.07	0.93	0.54	0.41	0.29	0.30	3.89	1.39	0.43	0.4305	0.15	1.748926738	2.579314129
20101117	20:34:00	97	42.6073	-67.1100	15.03	364.0	-999.00	-999.00	-999.00	0.01973395	0.239583595	0.156802185	0.095853188	0.055654695	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	4.00	1.45	0.44	0.4435	0.0675	1.121301138	3.141413807
20101117	20:34:00	97	42.6073	-67.1100	38.43	364.0	70.78060354	129.9726633	17.69739853	0.019627713	0.241166848	0.160208301	0.097572905	0.057801878	10-2436	1.079	0.155	0.203	0.039	0.018	0.103	0.044	0.029	0.002	0.258	0.031	0.015	1.074	0.001	0.005	0.155	0.001	0.135	0.068	0.003	0.017	0.010	0.001	0.012	0.001	0.001	1.437	0.129	0.410	1.847	0.539	0.897	1.976	0.624	0.83	0.76	0.24	2.67	0.07	0.93	0.55	0.46	0.26	0.27	4.66	1.55	0.54	0.5425	0.1385	0.298689516	8.252583407
20101117	20:34:00	97	42.6073	-67.1100	290.13	364.0	42.6534748	-999	-999	0.019142708	0.099394762	0.072057327	0.049175811	0.028905709	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
20101118	19:19:00	102	44.2990	-67.7143	0	90.0	79.22388827	71.27926975	8.315861424	0.017688905	0.428897127	0.286389684	0.176622259	0.103179121	10-2741	0.483	0.060	0.069	0.022	0.001	0.012	0.026	0.015	0.003	0.145	0.015	0.006	0.483	0.001	0.001	0.060	0.001	0.057	0.012	0.003	0.007	0.007	0.014	0.012	0.001	0.001	0.612	0.072	0.172	0.784	0.244	0.373	0.856	0.264	0.77	0.70	0.30	2.51	0.08	0.92	0.56	0.61	0.14	0.25	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
20101118	20:39:00	103	44.1052	-67.7466	0	160.0	76.36060058	108.7845531	11.73739841	0.018620525	0.273543897	0.179050257	0.114770565	0.069611335	10-2742	0.743	0.094	0.114	0.027	0.007	0.039	0.028	0.020	0.003	0.181	0.025	0.018	0.743	0.001	0.001	0.094	0.001	0.090	0.024	0.003	0.010	0.008	0.014	0.022	0.001	0.001	0.951	0.096	0.252	1.203	0.348	0.556	1.299	0.392	0.75	0.72	0.28	2.73	0.07	0.93	0.57	0.53	0.19	0.29	8.84	0.55	0.66	0.659	0.291	1.485609618	8.859242202
20101119	07:01:00	107	43.1130	-68.3463	0	205.0	70.92318419	120.3180853	14.88952329	0.018976969	0.261355846	0.167037385	0.107230652	0.061710677	10-2743	1.576	0.123	0.257	0.055	0.014	0.040	0.039	0.047	0.008	0.604	0.044	0.009	1.572	0.001	0.004	0.123	0.001	0.224	0.033	0.003	0.014	0.011	0.022	0.005	0.001	0.001	1.956	0.158	0.702	2.658	0.860	1.240	2.816	0.873	0.79	0.82	0.18	2.27	0.06	0.94	0.56	0.74	0.11	0.15	5.90	0.20	0.53	0.5305	0.05	2.035073918	6.336551835
20101119	13:54:00	108	42.9345	-68.1427	0	170.0	70.8221448	139.5490973	20.05844234	0.018730587	0.261890704	0.173952196	0.108158669	0.064445739	10-2744	2.099	0.141	0.345	0.067	0.015	0.049	0.045	0.064	0.017	0.841	0.054	0.009	2.092	0.001	0.007	0.141	0.001	0.307	0.038	0.005	0.015	0.012	0.024	0.014	0.001	0.001	2.585	0.202	0.959	3.544	1.161	1.647	3.746	1.154	0.78	0.83	0.17	2.23	0.05	0.95	0.56	0.78	0.09	0.13	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
20101119	16:54:00	109	42.8502	-67.7677	2.43	210.0	71.94659387	146.8591991	19.64562108	0.019509991	0.245756362	0.16072455	0.097234355	0.05705654	10-2745	1.696	0.201	0.285	0.053	0.018	0.096	0.054	0.054	0.008	0.475	0.054	0.022	1.690	0.001	0.006	0.201	0.001	0.227	0.058	0.005	0.020	0.018	0.015	0.014	0.001	0.001	2.182	0.191	0.643	2.825	0.834	1.320	3.016	0.920	0.78	0.77	0.23	2.62	0.06	0.94	0.56	0.58	0.18	0.24	5.20	0.53	0.53	0.5325	0.0245	1.529129004	13.37546125
20101119	16:54:00	109	42.8502	-67.7677	2.43	210.0	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	10-2745.5	1.696	0.204	0.278	0.053	0.018	0.096	0.054	0.054	0.009	0.477	0.056	0.023	1.690	0.001	0.006	0.204	0.001	0.224	0.054	0.006	0.021	0.018	0.016	0.014	0.001	0.001	2.178	0.193	0.647	2.825	0.840	1.322	3.018	0.928	0.78	0.77	0.23	2.59	0.06	0.94	0.56	0.57	0.18	0.24	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
20101119	16:54:00	109	42.8502	-67.7677	16.43	210.0	66.05085374	156.9499511	20.63249859	0.019400321	0.246367282	0.163759625	0.096701299	0.058722706	10-2746	1.558	0.202	0.257	0.053	0.019	0.097	0.058	0.051	0.007	0.402	0.053	0.022	1.553	0.001	0.005	0.202	0.001	0.200	0.057	0.005	0.021	0.019	0.011	0.013	0.001	0.001	2.017	0.191	0.571	2.588	0.762	1.221	2.779	0.853	0.78	0.75	0.25	2.65	0.07	0.93	0.56	0.53	0.20	0.26	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
20101119	16:54:00	109	42.8502	-67.7677	44.93	210.0	67.49802351	128.9264936	14.16659939	0.019324197	0.246256665	0.162771812	0.100034934	0.057171504	10-2747	2.672	0.139	0.439	0.075	0.014	0.062	0.032	0.078	0.009	1.121	0.037	0.010	2.665	0.001	0.007	0.139	0.001	0.388	0.051	0.003	0.015	0.010	0.017	0.001	0.001	0.001	3.250	0.204	1.234	4.484	1.438	2.016	4.688	1.415	0.75	0.86	0.14	2.26	0.04	0.96	0.57	0.82	0.08	0.11	3.74	0.91	0.34	0.3425	0.191	0.493243301	6.16388964
20101119	16:54:00	109	42.8502	-67.7677	147.63	210.0	57.0097344	-999.00	-999.00	0.018328997	0.181584487	0.12450767	0.076588856	0.048955343	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
20101119	19:32:00	109A	42.7070	-68.0853	0	183.0	66.40895442	149.4782746	18.04006439	0.019053963	0.240628889	0.159503024	0.099587538	0.05855399	10-2748	1.720	0.143	0.266	0.054	0.011	0.043	0.028	0.058	0.007	0.669	0.032	0.017	1.713	0.001	0.006	0.143	0.001	0.237	0.029	0.004	0.017	0.014	0.019	0.013	0.001	0.001	2.129	0.164	0.755	2.884	0.919	1.328	3.048	0.943	0.77	0.82	0.18	2.32	0.05	0.95	0.56	0.74	0.09	0.17	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
20101119	21:28:00	110	42.5634	-68.4460	0	225.0	72.0389432	112.3670436	13.31096545	0.019588866	0.270752678	0.175294461	0.105414947	0.060506528	10-2749	1.156	0.112	0.189	0.041	0.013	0.044	0.027	0.041	0.004	0.405	0.029	0.018	1.151	0.001	0.005	0.112	0.001	0.157	0.032	0.003	0.013	0.010	0.016	0.011	0.001	0.001	1.457	0.131	0.491	1.948	0.622	0.923	2.079	0.648	0.80	0.79	0.21	2.34	0.06	0.94	0.56	0.67	0.13	0.20	0.16	0.67	0.56	0.50375	0.048	1.708396813	2.579852337
20101120	12:35:00	117	42.5035	-69.6608	2.43	253.0	72.6472453	169.2983167	24.43598829	0.019240311	0.276436166	0.18212904	0.110893206	0.063667561	10-2750	2.730	0.151	0.451	0.084	0.020	0.073	0.029	0.096	0.019	1.049	0.133	0.018	2.722	0.001	0.008	0.151	0.001	0.389	0.062	0.003	0.015	0.011	0.020	0.011	0.001	0.001	3.332	0.246	1.275	4.607	1.521	2.123	4.853	1.473	0.78	0.84	0.16	2.19	0.05	0.95	0.56	0.80	0.08	0.11	4.15	0.63	0.45	0.449	-777.00	3.447367926	2.688176057
20101120	12:35:00	117	42.5035	-69.6608	14.53	253.0	-999.00	154.9191494	20.02631935	0.019323345	0.281765816	0.180879374	0.111350916	0.063416289	10-2751	2.562	0.152	0.422	0.078	0.020	0.070	0.030	0.092	0.013	0.982	0.126	0.018	2.551	0.001	0.011	0.152	0.001	0.364	0.058	0.004	0.015	0.010	0.019	0.001	0.001	0.001	3.136	0.231	1.198	4.334	1.429	2.003	4.565	1.398	0.78	0.84	0.16	2.19	0.05	0.95	0.56	0.79	0.09	0.12	4.47	0.71	0.55	0.55	0.021	1.934904924	2.419668603
20101120	12:35:00	117	42.5035	-69.6608	34.33	253.0	72.21609232	164.6592278	21.60911622	0.019433045	0.274724022	0.181245114	0.107182966	0.059890192	10-2752	2.561	0.148	0.423	0.080	0.020	0.073	0.031	0.091	0.010	0.984	0.124	0.018	2.551	0.001	0.010	0.148	0.001	0.363	0.060	0.003	0.014	0.010	0.021	0.001	0.001	0.001	3.132	0.230	1.201	4.333	1.431	2.002	4.563	1.398	0.78	0.84	0.16	2.19	0.05	0.95	0.56	0.79	0.09	0.12	3.39	0.41	0.37	0.371	-777.00	-999.00	-999.00
20101120	12:35:00	117	42.5035	-69.6608	149.53	253.0	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
20101120	15:20:00	118	42.5215	-69.9758	0	165.0	-999	143.3272908	19.7169932	-999.00	-999.00	-999.00	-999.00	-999.00	10-2753	2.513	0.104	0.409	0.076	0.014	0.044	0.035	0.087	0.008	1.055	0.063	0.009	2.484	0.001	0.029	0.104	0.001	0.366	0.043	0.005	0.011	0.009	0.028	0.026	0.001	0.001	3.026	0.215	1.176	4.202	1.391	1.904	4.417	1.324	0.76	0.85	0.15	2.18	0.05	0.95	0.57	0.84	0.07	0.09	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
20101120	16:35:00	118A	42.5827	-70.0460	0	132.0	71.38175464	130.1592208	18.17535548	0.018997335	0.30264878	0.198699373	0.121316579	0.069221368	10-2754	1.718	0.094	0.279	0.058	0.012	0.040	0.038	0.070	0.007	0.645	0.096	0.009	1.710	0.001	0.009	0.094	0.001	0.239	0.040	0.005	0.011	0.009	0.022	0.017	0.001	0.001	2.091	0.182	0.793	2.884	0.975	1.348	3.066	0.934	0.78	0.81	0.19	2.14	0.06	0.94	0.56	0.79	0.10	0.11	6.78	0.20	0.66	0.661	0.129	1.516018501	13.09178412
20101120	18:16:00	119	42.7650	-70.2460	0	105.0	-999	141.1318637	17.71136842	0.017910081	0.421135651	0.279573973	0.168800502	0.09585339	10-2755	1.816	0.063	0.294	0.058	0.011	0.023	0.029	0.103	0.006	0.642	0.232	0.009	1.808	0.001	0.008	0.063	0.001	0.266	0.028	0.003	0.009	0.008	0.024	0.021	0.001	0.001	2.173	0.205	0.908	3.081	1.113	1.470	3.286	1.009	0.81	0.82	0.18	1.95	0.06	0.94	0.55	0.87	0.06	0.07	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
20101120	21:13:00	121	42.9073	-70.5475	0	82.0	79.2271858	221.6128267	28.45069954	0.017646356	0.509578074	0.337360299	0.203703178	0.115191796	10-2756	2.410	0.083	0.359	0.075	0.014	0.020	0.037	0.136	0.005	0.755	0.414	0.010	2.403	0.001	0.008	0.083	0.001	0.326	0.033	0.003	0.015	0.009	0.024	0.026	0.001	0.001	2.852	0.263	1.203	4.055	1.466	1.908	4.318	1.333	0.79	0.82	0.18	1.95	0.06	0.94	0.56	0.88	0.05	0.07	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
20101120	21:13:00	121	42.9073	-70.5475	2.43	82.0	80.01758739	263.8417434	42.84876006	0.017822461	0.511953109	0.339192219	0.201150839	0.113205811	10-2757	2.175	0.106	0.337	0.068	0.016	0.026	0.050	0.126	0.006	0.603	0.416	0.012	2.166	0.001	0.009	0.106	0.001	0.297	0.040	0.004	0.014	0.010	0.017	0.022	0.001	0.001	2.618	0.262	1.061	3.679	1.323	1.766	3.941	1.229	0.81	0.80	0.20	1.98	0.07	0.93	0.55	0.83	0.07	0.10	5.43	0.73	0.69	0.6905	0.039	4.185888117	2.643379099
20101120	21:13:00	121	42.9073	-70.5475	11.23	82.0	79.59474073	209.081341	25.98377392	0.017773138	0.509302725	0.339022617	0.201771566	0.112049273	10-2758	2.059	0.103	0.318	0.064	0.017	0.027	0.052	0.117	0.006	0.570	0.395	0.014	2.049	0.001	0.010	0.103	0.001	0.275	0.043	0.004	0.015	0.009	0.019	0.031	0.001	0.001	2.480	0.253	1.009	3.489	1.262	1.683	3.742	1.178	0.82	0.80	0.20	1.97	0.07	0.93	0.55	0.82	0.08	0.10	9.30	1.23	0.66	0.659	-777.00	2.53094539	2.734063809
20101120	21:06:00	121	42.9073	-70.5475	27.23	82.0	78.70927797	206.9891787	31.87763885	0.017171423	0.505461136	0.339382278	0.205323365	0.118903321	10-2759	2.413	0.103	0.366	0.074	0.016	0.029	0.048	0.133	0.005	0.714	0.423	0.011	2.404	0.001	0.009	0.103	0.001	0.322	0.044	0.003	0.014	0.010	0.018	0.024	0.001	0.001	2.882	0.271	1.182	4.064	1.453	1.922	4.335	1.344	0.80	0.81	0.19	1.98	0.06	0.94	0.56	0.85	0.07	0.08	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
20101121	13:06:00	130	42.1005	-69.1137	2.53	186.0	-999	172.2656833	28.74046356	0.018971643	0.324752948	0.218319864	0.129880741	0.071877794	10-2760	1.810	0.175	0.288	0.069	0.019	0.080	0.039	0.092	0.006	0.394	0.329	0.023	1.805	0.001	0.005	0.175	0.001	0.226	0.062	0.004	0.020	0.014	0.015	0.007	0.001	0.001	2.273	0.229	0.822	3.095	1.051	1.514	3.324	1.059	0.84	0.78	0.22	2.16	0.07	0.93	0.54	0.68	0.13	0.19	4.25	0.44	0.62	0.6205	0.1595	-999.00	-999.00
20101121	13:04:00	130	42.1005	-69.1137	15.53	186.0	77.38599434	-999	-999	0.018832862	0.339791679	0.219998648	0.131436626	0.073685322	10-2761	1.792	0.172	0.290	0.062	0.019	0.081	0.041	0.086	0.005	0.398	0.309	0.019	1.786	0.001	0.006	0.172	0.001	0.228	0.062	0.003	0.020	0.013	0.014	0.007	0.001	0.001	2.254	0.213	0.807	3.061	1.020	1.482	3.274	1.039	0.83	0.79	0.21	2.21	0.07	0.93	0.55	0.68	0.14	0.18	3.57	0.50	0.47	0.4705	0.098	-999.00	-999.00
20101121	12:57:00	130	42.1005	-69.1137	31.43	186.0	75.10700586	193.826713	30.93445959	0.01898404	0.329764571	0.222184837	0.128816645	0.072314332	10-2762	1.770	0.172	0.284	0.062	0.019	0.081	0.044	0.083	0.004	0.401	0.294	0.022	1.764	0.001	0.006	0.172	0.001	0.223	0.061	0.003	0.019	0.013	0.016	0.007	0.001	0.001	2.226	0.215	0.795	3.021	1.010	1.466	3.236	1.033	0.83	0.79	0.21	2.20	0.07	0.93	0.55	0.67	0.14	0.19	3.72	0.62	0.52	0.5205	0.1305	-999.00	-999.00
20101121	12:57:00	130	42.1005	-69.1137	120	186.0	62.04325579	-999	-999	0.018817238	0.247796887	0.163315501	0.098715414	0.052835079	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
20101121	15:07:00	131A	41.9585	-68.9855	0	182.0	75.98919495	207.3419756	22.79766025	0.019342543	0.313823797	0.205168262	0.123207123	0.066541336	10-2763	1.514	0.106	0.249	0.057	0.014	0.055	0.036	0.093	0.004	0.357	0.330	0.021	1.506	0.001	0.008	0.106	0.001	0.201	0.048	0.003	0.012	0.010	0.016	0.015	0.001	0.001	1.869	0.211	0.756	2.625	0.967	1.322	2.836	0.919	0.87	0.78	0.22	1.93	0.07	0.93	0.53	0.75	0.11	0.14	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
20101121	18:03:00	132	41.7275	-68.7958	0	165.0	-999	266.3268401	29.85530081	0.019149437	0.331377196	0.216293324	0.131610924	0.069578903	10-2764	2.552	0.167	0.386	0.082	0.014	0.055	0.043	0.150	0.007	0.631	0.573	0.024	2.544	0.001	0.007	0.167	0.001	0.345	0.041	0.004	0.020	0.016	0.023	0.019	0.001	0.001	3.105	0.306	1.273	4.378	1.579	2.132	4.684	1.507	0.84	0.81	0.19	1.97	0.07	0.93	0.54	0.80	0.07	0.13	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
20101121	18:03:00	132	41.7275	-68.7958	2.53	165.0	78.38570975	258.0554575	29.53328632	0.019115324	0.327756363	0.219032551	0.131801507	0.071794806	10-2765	2.710	0.212	0.401	0.088	0.020	0.080	0.063	0.153	0.011	0.645	0.554	0.021	2.700	0.001	0.010	0.212	0.001	0.344	0.057	0.005	0.023	0.018	0.020	0.016	0.001	0.001	3.323	0.336	1.299	4.622	1.635	2.248	4.958	1.595	0.83	0.79	0.21	2.03	0.07	0.93	0.55	0.75	0.10	0.15	3.20	0.57	0.50	0.4975	0.013	2.514883003	9.394075729
20101121	18:03:00	132	41.7275	-68.7958	13.73	165.0	76.57732101	265.198618	43.29782667	0.018966001	0.333196438	0.221753296	0.130599454	0.071302576	10-2766	2.943	0.210	0.445	0.098	0.020	0.080	0.062	0.157	0.010	0.741	0.567	0.022	2.935	0.001	0.008	0.210	0.001	0.384	0.061	0.004	0.022	0.017	0.024	0.017	0.001	0.001	3.598	0.349	1.408	5.006	1.757	2.412	5.355	1.702	0.82	0.80	0.20	2.05	0.07	0.93	0.55	0.77	0.10	0.14	2.33	0.25	0.38	0.383	0.0565	1.174863146	13.36026703
20101121	18:02:00	132	41.7275	-68.7958	32.73	165.0	-999	232.6924494	34.37876711	-999	-999	-999	-999	-999	10-2767	2.794	0.208	0.427	0.092	0.019	0.081	0.064	0.151	0.008	0.656	0.564	0.024	2.788	0.001	0.006	0.208	0.001	0.367	0.060	0.004	0.024	0.017	0.019	0.016	0.001	0.001	3.429	0.339	1.320	4.749	1.659	2.294	5.088	1.616	0.82	0.80	0.20	2.07	0.07	0.93	0.55	0.75	0.10	0.14	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
20101121	18:02:00	132	41.7275	-68.7958	124.13	165.0	64.92139769	-999	-999	0.018624162	0.259765132	0.172067286	0.103953153	0.055229072	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
20101121	20:35:00	133	41.5197	-68.4213	2.93	46.0	76.62633151	254.9721711	32.371104	0.018088619	0.339353189	0.227892417	0.145082126	0.081967499	10-2768	2.211	0.114	0.360	0.063	0.016	0.046	0.069	0.108	0.008	0.723	0.200	0.008	2.204	0.001	0.008	0.114	0.001	0.292	0.068	0.005	0.013	0.014	0.021	0.017	0.001	0.001	2.685	0.256	0.985	3.670	1.241	1.715	3.926	1.176	0.78	0.79	0.21	2.16	0.07	0.93	0.56	0.78	0.11	0.10	4.11	1.15	0.52	0.52	0.1445	-999.00	-999.00
20101121	20:35:00	133	41.5197	-68.4213	11.53	46.0	84.07592825	-999	-999	0.018740873	0.334121281	0.225382306	0.139096448	0.072860092	10-2769	2.723	0.115	0.423	0.080	0.017	0.048	0.078	0.126	0.010	0.971	0.197	0.006	2.709	0.001	0.014	0.115	0.001	0.351	0.072	0.004	0.012	0.014	0.027	0.016	0.001	0.001	3.261	0.300	1.233	4.494	1.533	2.071	4.794	1.432	0.76	0.80	0.20	2.13	0.06	0.94	0.57	0.82	0.10	0.08	3.99	1.12	0.52	0.523	-777.00	-999.00	-999.00
20101121	20:35:00	133	41.5197	-68.4213	29.23	46.0	73.04856466	182.0593615	26.77360194	0.018675137	0.333166168	0.222557389	0.135628295	0.074056925	10-2770	2.284	0.079	0.354	0.069	0.021	0.039	0.036	0.099	0.004	0.826	0.240	0.008	2.275	0.001	0.008	0.079	0.001	0.294	0.060	0.002	0.010	0.007	0.034	0.045	0.001	0.001	2.717	0.216	1.126	3.843	1.342	1.775	4.059	1.249	0.78	0.84	0.16	2.02	0.05	0.95	0.56	0.85	0.08	0.07	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
