20091106	20:09:00	30	37.0675	-75.7149	1.73	14	92.69214766	559.4601803	-999	0.018158189	0.507056832	0.328907921	0.207978235	0.11829559	10-0199	1.968	0.165	0.233	0.084	0.001	0.016	0.115	0.065	0.007	0.599	0.026	0.043	1.935	0.001	0.033	0.165	0.001	0.208	0.025	0.004	0.020	0.021	0.040	0.223	0.001	0.001	2.366	0.314	0.641	3.007	0.955	1.353	3.321	0.964	0.69	0.67	0.33	2.48	0.09	0.91	0.59	0.65	0.14	0.22	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999
20091106	20:08:00	30	37.0675	-75.7149	8.53	14	90.60154934	524.6874293	-999	0.018180646	0.506189149	0.329869376	0.207736693	0.119038099	10-0200	2.034	0.169	0.246	0.085	0.001	0.015	0.114	0.064	0.008	0.626	0.027	0.044	2.004	0.001	0.029	0.169	0.001	0.216	0.030	0.004	0.020	0.019	0.052	0.217	0.001	0.001	2.449	0.315	0.668	3.117	0.983	1.398	3.432	0.995	0.69	0.68	0.32	2.49	0.09	0.91	0.59	0.66	0.13	0.21	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999
20091106	23:51:00	31	36.4748	-75.7845	1.83	19	116.1021247	468.5788529	-999	0.018751993	0.871128687	0.559406088	0.333708718	0.188976587	10-0201	3.809	0.384	0.458	0.165	0.001	0.033	0.263	0.098	0.012	0.964	0.016	0.074	3.722	0.001	0.087	0.384	0.001	0.407	0.051	0.016	0.041	0.048	0.060	0.182	0.001	0.001	4.651	0.612	1.013	5.664	1.625	2.467	6.276	1.734	0.65	0.62	0.38	2.86	0.10	0.90	0.61	0.57	0.17	0.26	0.85	0.64	0.52	0.13	0.42	3.29	10.8323785	1.740800681
20091106	23:51:00	31	36.4748	-75.7845	1.83	19	-999	-999	-999	-999	-999	-999	-999	-999	10-0202	3.861	0.387	0.470	0.167	0.001	0.032	0.266	0.100	0.012	0.992	0.015	0.072	3.766	0.001	0.095	0.387	0.001	0.419	0.051	0.017	0.041	0.048	0.058	0.180	0.001	0.001	4.718	0.617	1.039	5.757	1.656	2.513	6.374	1.764	0.65	0.63	0.37	2.85	0.10	0.90	0.61	0.57	0.17	0.26	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999
20091106	23:48:00	31	36.4748	-75.7845	14.13	19	112.7212303	504.6644807	-999	0.018809497	0.827263665	0.533981379	0.315639059	0.175849895	10-0203	3.999	0.338	0.507	0.167	0.001	0.034	0.250	0.112	0.014	1.136	0.019	0.064	3.907	0.001	0.092	0.338	0.001	0.450	0.057	0.015	0.037	0.044	0.067	0.222	0.001	0.001	4.844	0.607	1.189	6.033	1.796	2.641	6.640	1.841	0.66	0.66	0.34	2.70	0.09	0.91	0.60	0.63	0.15	0.22	0.90	0.49	0.43	0.14	0.35	3.93	3.759424104	1.869798761
20091107	12:08:00	35	36.5187	-74.8524	2.03	42	70.94200848	127.4648759	-999	0.018215316	0.253907067	0.170926873	0.109401376	0.06065501	10-0204	1.779	0.100	0.352	0.054	0.026	0.104	0.065	0.054	0.004	0.591	0.038	0.005	1.732	0.001	0.048	0.100	0.001	0.233	0.119	0.002	0.010	0.008	0.019	0.080	0.001	0.001	2.231	0.182	0.759	2.990	0.941	1.393	3.172	0.929	0.78	0.81	0.19	2.37	0.06	0.94	0.56	0.68	0.21	0.11	0.59	0.60	0.34	0.03	0.17	1.65	2.690673215	0.548485288
20091107	12:06:00	35	36.5187	-74.8524	37.63	42	70.96358865	127.0585471	38.69624363	0.018174844	0.246586635	0.165624442	0.105969531	0.061335781	10-0206	1.718	0.096	0.342	0.050	0.025	0.096	0.051	0.048	0.003	0.603	0.031	0.005	1.674	0.001	0.044	0.096	0.001	0.221	0.121	0.001	0.010	0.008	0.018	0.105	0.001	0.001	2.156	0.157	0.755	2.911	0.912	1.350	3.068	0.907	0.79	0.83	0.17	2.36	0.05	0.95	0.56	0.70	0.19	0.11	0.38	0.31	0.29	0.04	0.13	1.79	2.765911787	0.713729314
20091107	15:31:00	36	36.9787	-75.1447	0	-999	70.96358865	146.8453182	28.48254667	0.018115954	0.287621275	0.193660057	0.122163604	0.070918188	10-0205	1.377	0.124	0.240	0.044	0.018	0.060	0.061	0.071	0.013	0.428	0.024	0.013	1.291	0.001	0.086	0.124	0.001	0.167	0.073	0.008	0.013	0.013	0.025	0.066	0.001	0.001	1.741	0.202	0.530	2.271	0.732	1.096	2.473	0.728	0.80	0.72	0.28	2.38	0.08	0.92	0.56	0.62	0.19	0.19	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999
20091107	17:31:00	37	37.2175	-75.0823	1.53	33	91.18092893	216.9255031	38.92741295	0.018123998	0.285848006	0.19395766	0.123827414	0.071606992	10-0207	1.902	0.152	0.345	0.063	0.026	0.113	0.149	0.107	0.019	0.489	0.030	0.013	1.840	0.001	0.063	0.152	0.001	0.236	0.109	0.009	0.016	0.018	0.018	0.048	0.001	0.001	2.399	0.351	0.658	3.057	1.009	1.506	3.408	0.972	0.79	0.65	0.35	2.38	0.10	0.90	0.56	0.53	0.30	0.17	0.11	0.06	0.24	0.03	0.11	1.85	3.792578962	2.251192853
20091107	17:31:00	37	37.2175	-75.0823	1.53	33	-999	-999	-999	-999	-999	-999	-999	-999	10-0208	1.937	0.172	0.347	0.065	0.025	0.112	0.144	0.107	0.020	0.498	0.027	0.015	1.845	0.001	0.092	0.172	0.001	0.240	0.107	0.011	0.017	0.019	0.017	0.047	0.001	0.001	2.456	0.351	0.662	3.118	1.013	1.532	3.469	0.993	0.79	0.65	0.35	2.42	0.10	0.90	0.56	0.53	0.28	0.19	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999
20091107	17:27:00	37	37.2175	-75.0823	27.73	33	67.35969916	185.5946807	34.66090552	0.017728607	0.287392759	0.196678062	0.126301793	0.076696393	10-0209	2.024	0.146	0.399	0.058	0.028	0.108	0.076	0.057	0.005	0.692	0.033	0.008	1.970	0.001	0.053	0.146	0.001	0.269	0.130	0.003	0.015	0.012	0.023	0.092	0.001	0.001	2.569	0.204	0.861	3.430	1.065	1.610	3.634	1.091	0.80	0.81	0.19	2.41	0.06	0.94	0.56	0.66	0.19	0.14	-777.00	0.09	0.31	0.04	0.21	2.03	1.253623905	1.859031258
20091107	18:46:00	38	37.3942	-75.1132	0	-999	76.3586328	164.1049278	24.650592	0.01852654	0.307227079	0.205176013	0.128572218	0.072476035	10-0210	1.112	0.112	0.187	0.038	0.011	0.048	0.038	0.058	0.013	0.348	0.023	0.016	1.041	0.001	0.071	0.112	0.001	0.134	0.053	0.008	0.011	0.011	0.019	0.054	0.001	0.001	1.411	0.163	0.430	1.841	0.593	0.892	2.004	0.596	0.80	0.73	0.27	2.38	0.08	0.92	0.55	0.62	0.16	0.21	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999
20091107	22:29:00	39	37.5144	-74.4800	2.33	82	68.30922693	142.0388357	22.90946631	0.017830354	0.232140629	0.157285449	0.103033959	0.063005225	10-0211	1.629	0.123	0.302	0.049	0.024	0.082	0.048	0.056	0.006	0.552	0.035	0.014	1.594	0.001	0.034	0.123	0.001	0.217	0.085	0.003	0.014	0.012	0.015	0.061	0.001	0.001	2.054	0.173	0.693	2.747	0.866	1.291	2.920	0.878	0.79	0.80	0.20	2.37	0.06	0.94	0.56	0.67	0.18	0.16	1.50	0.57	0.25	0.03	0.17	1.10	1.74051213	0.993314309
20091107	22:25:00	39	37.5144	-74.4800	35.93	82	66.74826083	94.69386074	20.0417912	0.017967853	0.209087589	0.141052119	0.09018014	0.05596523	10-0212	1.010	0.074	0.198	0.029	0.018	0.063	0.015	0.027	0.002	0.379	0.016	0.008	1.001	0.001	0.008	0.074	0.001	0.127	0.071	0.001	0.007	0.004	0.012	0.064	0.001	0.001	1.282	0.081	0.476	1.758	0.557	0.829	1.839	0.573	0.82	0.85	0.15	2.30	0.04	0.96	0.55	0.69	0.17	0.14	2.00	0.79	0.41	0.03	0.14	0.80	0.476255322	0.218698602
20091108	10:33:00	43	38.5231	-73.2317	1.73	516	65.79337541	84.95985626	15.69189788	0.019580873	0.132449654	0.08897109	0.055616924	0.03080894	10-0213	0.811	0.124	0.169	0.032	0.027	0.105	0.035	0.025	0.002	0.131	0.041	0.014	0.801	0.001	0.010	0.124	0.001	0.096	0.073	0.002	0.013	0.007	0.012	0.043	0.001	0.001	1.104	0.108	0.304	1.408	0.412	0.705	1.516	0.477	0.87	0.74	0.26	2.68	0.07	0.93	0.53	0.36	0.35	0.29	1.00	0.39	0.07	0.04	0.06	0.79	0.912745786	0.088717436
20091108	10:29:00	43	38.5231	-73.2317	61.33	516	61.69390813	40.10299414	10.24029411	0.017843725	0.140269768	0.096804229	0.064421138	0.03680921	10-0214	0.133	0.024	0.029	0.006	0.009	0.017	0.003	0.003	0.001	0.034	0.001	0.003	0.133	0.001	0.001	0.022	0.002	0.013	0.016	0.001	0.003	0.001	0.003	0.016	0.001	0.001	0.186	0.015	0.061	0.247	0.076	0.129	0.262	0.091	0.97	0.80	0.20	2.45	0.06	0.94	0.51	0.38	0.32	0.30	3.80	0.34	0.31	0.04	0.04	0.25	0.085333336	0.037415329
20091108	10:13:00	43	38.5231	-73.2317	74.43	516	58.98659065	39.87019658	5.197318917	0.017922886	0.137751015	0.093518713	0.062541497	0.035537335	10-0215	0.066	0.014	0.017	0.004	0.007	0.008	0.001	0.002	0.001	0.019	0.001	0.002	0.065	0.001	0.001	0.009	0.005	0.007	0.010	0.001	0.001	0.001	0.004	0.011	0.002	0.001	0.097	0.009	0.035	0.132	0.044	0.075	0.141	0.052	1.14	0.80	0.20	2.20	0.06	0.94	0.47	0.38	0.31	0.31	5.81	0.14	0.43	0.03	0.12	0.12	0.044295485	0.044554102
20091108	10:13:00	43	38.5231	-73.2317	510.13	516	40.62917798	21.39510691	3.34257443	0.018479758	0.088236044	0.059648792	0.044520978	0.026114015	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999
20091108	15:09:00	44	38.8081	-73.9107	0	-999	79.89324452	158.3574823	24.99861833	0.018082183	0.295851879	0.197889503	0.125800067	0.072104653	10-0216	1.707	0.134	0.311	0.058	0.023	0.063	0.095	0.072	0.009	0.588	0.035	0.011	1.656	0.001	0.050	0.134	0.001	0.208	0.103	0.006	0.016	0.014	0.060	0.113	0.001	0.001	2.152	0.245	0.709	2.861	0.954	1.399	3.106	0.949	0.82	0.74	0.26	2.26	0.08	0.92	0.55	0.66	0.19	0.15	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999
20091108	16:55:00	44A	38.8613	-73.5438	0	-999	76.44616516	165.9622429	25.10169014	0.018578019	0.274581463	0.179151891	0.114848821	0.063777587	10-0217	1.893	0.096	0.322	0.059	0.024	0.056	0.083	0.105	0.018	0.671	0.049	0.019	1.848	0.001	0.045	0.096	0.001	0.246	0.076	0.006	0.015	0.011	0.037	0.104	0.001	0.001	2.311	0.284	0.800	3.111	1.084	1.502	3.395	0.998	0.79	0.74	0.26	2.13	0.08	0.92	0.56	0.72	0.16	0.12	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999
20091108	18:31:00	45	38.8943	-73.3248	1.53	70	74.04328025	211.4115578	32.02066516	0.018756793	0.252436045	0.163135878	0.102712719	0.057000191	10-0218	2.412	0.128	0.447	0.076	0.033	0.108	0.107	0.169	0.025	0.670	0.253	0.021	2.351	0.001	0.061	0.128	0.001	0.344	0.103	0.007	0.019	0.017	0.022	0.066	0.001	0.001	2.987	0.398	1.064	4.051	1.462	2.037	4.449	1.320	0.84	0.73	0.27	2.04	0.09	0.91	0.54	0.70	0.19	0.11	2.04	0.61	0.40	0.02	0.34	2.15	3.800752999	1.322502011
20091108	18:31:00	45	38.8943	-73.3248	1.53	70	-999	-999	-999	-999	-999	-999	-999	-999	10-0219	2.318	0.129	0.415	0.072	0.032	0.107	0.104	0.158	0.022	0.650	0.218	0.021	2.274	0.001	0.044	0.129	0.001	0.322	0.093	0.007	0.016	0.017	0.021	0.070	0.001	0.001	2.862	0.377	1.007	3.869	1.384	1.928	4.246	1.261	0.83	0.73	0.27	2.07	0.09	0.91	0.55	0.69	0.19	0.12	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999
20091108	18:28:00	45	38.8943	-73.3248	31.53	70	75.28113005	110.8338306	19.15399894	0.01858636	0.24089231	0.15975393	0.100813368	0.056791925	10-0220	1.635	0.088	0.312	0.047	0.025	0.099	0.023	0.046	0.004	0.627	0.028	0.011	1.616	0.001	0.019	0.088	0.001	0.214	0.098	0.002	0.012	0.006	0.017	0.084	0.001	0.001	2.035	0.131	0.779	2.814	0.910	1.310	2.945	0.901	0.80	0.86	0.14	2.24	0.04	0.96	0.56	0.73	0.16	0.11	2.42	1.00	0.41	0.03	0.02	1.63	0.660509088	0.030026888
20091108	18:28:00	45	38.8943	-73.3248	65.13	70	66.65869354	-999	-999	0.01767437	0.197844853	0.131529037	0.087317154	0.051969164	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999
20091108	20:05:00	45A	39.0772	-73.5134	0	-999	73.20591127	179.5797578	25.75696712	0.018175117	0.287898512	0.18790371	0.120437061	0.068076475	10-0221	1.890	0.100	0.330	0.061	0.029	0.055	0.089	0.111	0.018	0.657	0.059	0.024	1.852	0.001	0.038	0.100	0.001	0.252	0.078	0.005	0.018	0.014	0.026	0.084	0.001	0.001	2.320	0.303	0.800	3.120	1.103	1.533	3.423	1.013	0.81	0.73	0.27	2.10	0.09	0.91	0.55	0.71	0.17	0.12	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999
20091108	21:00:00	45B	39.1829	-73.6223	0	-999	79.8029496	214.2521474	29.22517598	0.017804721	0.302814129	0.199649153	0.130310148	0.076177965	10-0222	1.967	0.197	0.359	0.071	0.026	0.083	0.120	0.108	0.016	0.641	0.054	0.025	1.920	0.001	0.047	0.197	0.001	0.241	0.118	0.011	0.026	0.025	0.063	0.092	0.001	0.001	2.523	0.340	0.804	3.327	1.144	1.700	3.667	1.146	0.86	0.70	0.30	2.21	0.09	0.91	0.54	0.61	0.20	0.19	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999
20091108	22:43:00	46	39.3611	-73.8001	1.83	37	90.28136203	275.061711	45.53935501	0.018240239	0.360999742	0.239108117	0.152839172	0.085059441	10-0223	1.269	0.141	0.317	0.043	0.018	0.075	0.066	0.087	0.008	0.494	0.020	0.013	1.211	0.001	0.058	0.141	0.001	0.162	0.155	0.004	0.015	0.015	0.017	0.032	0.001	0.001	1.727	0.217	0.607	2.334	0.824	1.282	2.551	0.827	1.01	0.74	0.26	2.10	0.09	0.91	0.50	0.62	0.19	0.19	0.47	-777.00	0.38	0.04	0.10	1.17	0.526958666	0.267820649
20091108	22:41:00	46	39.3611	-73.8001	31.33	37	73.67920678	275.061711	45.53935501	0.017873026	0.342134629	0.227784334	0.148299172	0.082818018	10-0225	1.556	0.144	0.396	0.049	0.024	0.067	0.063	0.051	0.004	0.636	0.020	0.010	1.513	0.001	0.043	0.144	0.001	0.205	0.191	0.002	0.016	0.010	0.023	0.070	0.001	0.001	2.096	0.177	0.747	2.843	0.924	1.464	3.020	0.964	0.94	0.81	0.19	2.27	0.06	0.94	0.52	0.68	0.16	0.16	1.05	0.12	0.26	0.03	0.24	1.57	1.509052108	0.261993269
20091109	12:51:00	51	40.6892	-72.6088	1.73	32	79.74516959	270.9790225	42.80390441	0.018078321	0.389614409	0.258482081	0.161639373	0.092027598	10-0226	2.958	0.328	0.560	0.103	0.039	0.151	0.119	0.108	0.013	0.874	0.102	0.043	2.927	0.001	0.031	0.328	0.001	0.346	0.214	0.012	0.040	0.030	0.036	0.084	0.001	0.001	3.846	0.386	1.166	5.012	1.552	2.440	5.398	1.656	0.82	0.75	0.25	2.48	0.07	0.93	0.55	0.59	0.19	0.22	0.14	0.10	0.45	0.02	0.16	3.07	3.483779903	0.489286319
20091109	12:51:00	51	40.6892	-72.6088	1.73	32	-999	-999	-999	-999	-999	-999	-999	-999	10-0226.5	2.948	0.323	0.551	0.104	0.039	0.149	0.117	0.107	0.012	0.871	0.099	0.042	2.918	0.001	0.030	0.323	0.001	0.345	0.206	0.012	0.042	0.030	0.031	0.089	0.001	0.001	3.822	0.382	1.158	4.980	1.540	2.414	5.362	1.640	0.82	0.75	0.25	2.48	0.07	0.93	0.55	0.59	0.19	0.22	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999
20091109	12:48:00	51	40.6892	-72.6088	28.33	32	84.45578151	244.755522	41.30726887	0.017605018	0.397225666	0.265397896	0.170181596	0.098324275	10-0227	2.965	0.275	0.602	0.095	0.036	0.118	0.080	0.083	0.008	1.063	0.027	0.030	2.923	0.001	0.042	0.275	0.001	0.351	0.251	0.008	0.027	0.019	0.041	0.096	0.001	0.001	3.842	0.296	1.244	5.086	1.540	2.417	5.382	1.629	0.82	0.81	0.19	2.49	0.05	0.95	0.55	0.67	0.14	0.19	0.92	0.18	0.47	0.03	0.22	2.99	1.319926397	1.094906322
20091109	15:10:00	52	40.8944	-72.2117	0	-999	94.68885031	308.9136225	48.57420438	0.017361822	0.477604592	0.320284268	0.204174993	0.117739136	10-0228	3.126	0.137	0.579	0.083	0.012	0.048	0.089	0.152	0.028	1.183	0.046	0.014	2.984	0.001	0.142	0.137	0.001	0.424	0.155	0.006	0.015	0.014	0.051	0.115	0.001	0.001	3.842	0.366	1.289	5.131	1.655	2.371	5.497	1.529	0.76	0.78	0.22	2.32	0.07	0.93	0.57	0.80	0.10	0.10	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999
20091109	16:49:00	52A	40.7796	-71.9171	0	-999	79.95160023	343.6736015	47.81820984	0.017831569	0.446298224	0.295882556	0.187251508	0.105779467	10-0229	3.766	0.084	0.723	0.109	0.006	0.028	0.077	0.208	0.065	1.592	0.096	0.012	3.147	0.001	0.619	0.084	0.001	0.607	0.116	0.004	0.014	0.011	0.045	0.154	0.001	0.001	4.573	0.471	1.722	6.295	2.193	3.000	6.766	1.895	0.80	0.79	0.21	2.09	0.07	0.93	0.56	0.89	0.06	0.05	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999
20091109	18:49:00	53	40.6447	-71.6063	1.63	74	76.37335047	426.7535406	60.87452405	0.018686688	0.288962809	0.191272698	0.122596425	0.067725089	10-0230	5.464	0.298	1.034	0.164	0.063	0.265	0.345	0.406	0.062	1.705	0.210	0.026	5.364	0.001	0.100	0.298	0.001	0.763	0.271	0.018	0.036	0.045	0.048	0.114	0.001	0.001	6.796	1.003	2.243	9.039	3.246	4.578	10.042	2.912	0.84	0.69	0.31	2.09	0.10	0.90	0.54	0.66	0.23	0.11	1.17	0.20	0.47	0.02	0.16	4.99	4.64938917	2.828911503
20091109	18:49:00	53	40.6447	-71.6063	1.63	74	-999	-999	-999	-999	-999	-999	-999	-999	10-0231	5.442	0.295	1.025	0.164	0.065	0.266	0.340	0.407	0.065	1.702	0.223	0.028	5.355	0.001	0.087	0.295	0.001	0.758	0.267	0.018	0.036	0.045	0.045	0.106	0.001	0.001	6.762	1.004	2.256	9.018	3.260	4.580	10.022	2.919	0.84	0.69	0.31	2.07	0.10	0.90	0.54	0.66	0.23	0.11	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999
20091109	18:43:00	53	40.6447	-71.6063	51.63	74	73.38794801	129.4905211	22.43903647	0.018909375	0.273989315	0.178899743	0.114201315	0.063707755	10-0232	1.706	0.072	0.339	0.048	0.023	0.084	0.035	0.050	0.005	0.662	0.016	0.005	1.684	0.001	0.022	0.072	0.001	0.191	0.148	0.002	0.008	0.006	0.021	0.154	0.001	0.001	2.117	0.143	0.785	2.902	0.928	1.339	3.045	0.897	0.78	0.85	0.15	2.28	0.05	0.95	0.56	0.76	0.16	0.09	2.80	0.78	0.46	0.04	0.17	1.60	0.215423452	0.471100339
20091109	18:43:00	53	40.6447	-71.6063	69.13	74	65.17313773	-999	-999	0.017158011	0.22111332	0.150619985	0.102061254	0.058609367	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999
20091109	20:27:00	54	40.8858	-71.5862	0	-999	73.62766333	358.2140639	50.5873658	0.018118973	0.3148899	0.208575039	0.132519233	0.074951264	10-0233	4.459	0.171	0.807	0.122	0.030	0.113	0.153	0.323	0.053	1.733	0.134	0.019	4.370	0.001	0.088	0.171	0.001	0.629	0.178	0.009	0.028	0.028	0.058	0.074	0.001	0.001	5.437	0.670	2.010	7.447	2.680	3.658	8.117	2.353	0.82	0.75	0.25	2.03	0.08	0.92	0.55	0.79	0.13	0.08	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999
20091109	21:50:00	54A	40.9282	-71.3656	0	-999	81.08019057	351.5653592	48.41042995	0.017162525	0.409708439	0.276507267	0.178240045	0.105727326	10-0234	5.670	0.093	1.025	0.154	0.014	0.042	0.102	0.284	0.040	2.514	0.087	0.012	5.174	0.001	0.496	0.093	0.001	0.869	0.156	0.004	0.015	0.016	0.102	0.185	0.001	0.001	6.788	0.592	2.657	9.445	3.249	4.367	10.037	2.864	0.77	0.82	0.18	2.09	0.06	0.94	0.56	0.91	0.06	0.04	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999
20091109	23:44:00	55	41.0017	-70.9987	1.73	78	82.01625474	492.4129157	70.08060058	0.017924039	0.411884332	0.273863092	0.171415059	0.095582949	10-0235	10.168	0.136	1.748	0.232	0.026	0.048	0.127	0.388	0.052	4.622	0.055	0.027	10.092	0.001	0.076	0.136	0.001	1.436	0.312	0.003	0.021	0.023	0.112	0.180	0.001	0.001	12.052	0.826	4.751	16.803	5.577	7.461	17.629	5.041	0.73	0.85	0.15	2.16	0.05	0.95	0.58	0.93	0.04	0.03	0.49	0.47	0.47	0.02	0.10	8.48	11.38049421	-999
20091109	23:42:00	55	41.0017	-70.9987	31.23	78	74.21329158	319.1010677	52.69783884	0.017957115	0.385806774	0.256052996	0.162719187	0.091957887	10-0236	10.379	0.083	1.660	0.257	0.001	0.016	0.027	0.325	0.027	5.002	0.001	0.014	10.242	0.001	0.138	0.083	0.001	1.392	0.268	0.001	0.013	0.015	0.134	0.261	0.001	0.001	12.122	0.650	5.018	17.140	5.668	7.411	17.790	5.142	0.71	0.89	0.11	2.14	0.04	0.96	0.58	0.97	0.01	0.02	2.40	0.21	0.51	0.03	-999.00	8.78	2.255105579	0.683454805
20091109	23:42:00	55	41.0017	-70.9987	31.23	78	-999	-999	-999	-999	-999	-999	-999	-999	10-0237	10.267	0.082	1.581	0.254	0.001	0.017	0.027	0.326	0.027	4.970	0.001	0.014	10.204	0.001	0.063	0.082	0.001	1.341	0.240	0.001	0.013	0.016	0.135	0.268	0.001	0.001	11.930	0.648	4.987	16.917	5.635	7.298	17.565	5.110	0.71	0.89	0.11	2.12	0.04	0.96	0.58	0.97	0.01	0.02	-999.00	-999.00	-999.00	-999.00	0.19	-999.00	-999	-999
20091109	23:39:00	55	41.0017	-70.9987	34.33	78	69.6625949	290.9023995	50.31550736	0.017981835	0.370358465	0.246433279	0.158128487	0.087241983	10-0238	8.284	0.060	1.222	0.214	0.001	0.011	0.021	0.271	0.021	4.100	0.001	0.011	8.240	0.001	0.044	0.060	0.001	1.039	0.183	0.001	0.009	0.012	0.124	0.228	0.001	0.001	9.566	0.538	4.111	13.677	4.649	5.931	14.215	4.203	0.72	0.88	0.12	2.06	0.04	0.96	0.58	0.98	0.01	0.02	4.00	0.09	0.52	0.02	0.18	6.81	1.274395131	-999
20091110	10:53:00	59	41.1832	-69.3056	1.43	51	68.7037889	127.4280736	24.93036535	0.018168181	0.401005295	0.269643084	0.159546417	0.095803835	10-0239	1.321	0.207	0.220	0.058	0.018	0.059	0.094	0.039	0.005	0.247	0.070	0.019	1.297	0.001	0.023	0.207	0.001	0.154	0.066	0.003	0.026	0.019	0.020	0.085	0.001	0.001	1.748	0.215	0.394	2.142	0.609	1.036	2.357	0.714	0.78	0.65	0.35	2.87	0.09	0.91	0.56	0.44	0.24	0.32	4.39	-777.00	0.60	0.02	0.14	1.31	1.440625375	-999
20091110	10:50:00	59	41.1832	-69.3056	24.43	51	56.59886312	107.2484597	18.73793321	0.018524086	0.396427358	0.256258493	0.155149106	0.089622515	10-0240	1.373	0.215	0.225	0.058	0.018	0.062	0.093	0.041	0.005	0.259	0.078	0.019	1.360	0.001	0.012	0.215	0.001	0.158	0.067	0.003	0.026	0.019	0.022	0.086	0.001	0.001	1.813	0.216	0.417	2.230	0.633	1.073	2.446	0.744	0.78	0.66	0.34	2.86	0.09	0.91	0.56	0.45	0.23	0.31	4.21	0.36	0.58	0.03	0.11	1.55	0.395139365	-999
20091110	15:31:00	59A	40.8562	-70.0175	0	-999	93.37101034	305.0002668	50.17747694	0.017379929	0.511640649	0.338336859	0.214194465	0.12473765	10-0241	4.757	0.225	0.627	0.161	0.001	0.041	0.124	0.194	0.015	1.947	0.041	0.046	4.728	0.001	0.029	0.225	0.001	0.529	0.098	0.009	0.034	0.031	0.105	0.219	0.001	0.001	5.609	0.540	2.029	7.638	2.569	3.421	8.178	2.424	0.72	0.79	0.21	2.18	0.07	0.93	0.58	0.82	0.07	0.11	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999
20091110	17:28:00	60	40.8555	-70.4026	1.73	51.5	74.3222468	316.9404441	53.35181766	0.017924511	0.393024619	0.260661948	0.164804407	0.098187005	10-0242	5.020	0.455	0.774	0.174	0.042	0.105	0.304	0.248	0.036	1.659	0.062	0.094	4.977	0.001	0.042	0.435	0.020	0.620	0.154	0.017	0.054	0.060	0.043	0.109	0.001	0.001	6.249	0.856	1.868	8.117	2.724	3.953	8.973	2.721	0.79	0.69	0.31	2.29	0.10	0.90	0.56	0.63	0.17	0.20	3.31	0.18	0.56	0.03	0.29	4.34	3.929417644	-999
20091110	17:28:00	60	40.8555	-70.4026	1.73	51.5	-999	-999	-999	-999	-999	-999	-999	-999	10-0243	5.129	0.454	0.793	0.174	0.042	0.106	0.301	0.250	0.037	1.709	0.060	0.090	5.092	0.001	0.038	0.434	0.020	0.637	0.156	0.017	0.060	0.060	0.039	0.110	0.001	0.001	6.376	0.852	1.917	8.293	2.769	4.016	9.145	2.762	0.78	0.69	0.31	2.30	0.09	0.91	0.56	0.64	0.16	0.20	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999
